Year,Nation,Production Quantity,Unit,Item
1995,Dominican Republic,,tonnes,Castor oil seed
1996,Dominican Republic,,tonnes,Castor oil seed
1997,Dominican Republic,,tonnes,Castor oil seed
1998,Dominican Republic,,tonnes,Castor oil seed
1999,Dominican Republic,,tonnes,Castor oil seed
2000,Dominican Republic,,tonnes,Castor oil seed
2001,Dominican Republic,,tonnes,Castor oil seed
2002,Dominican Republic,,tonnes,Castor oil seed
2003,Dominican Republic,,tonnes,Castor oil seed
2004,Dominican Republic,,tonnes,Castor oil seed
2005,Dominican Republic,,tonnes,Castor oil seed
2006,Dominican Republic,,tonnes,Castor oil seed
2007,Dominican Republic,,tonnes,Castor oil seed
2008,Dominican Republic,,tonnes,Castor oil seed
2009,Dominican Republic,,tonnes,Castor oil seed
2010,Dominican Republic,,tonnes,Castor oil seed
2011,Dominican Republic,,tonnes,Castor oil seed
2012,Dominican Republic,,tonnes,Castor oil seed
2013,Dominican Republic,,tonnes,Castor oil seed
2014,Dominican Republic,,tonnes,Castor oil seed
2015,Dominican Republic,,tonnes,Castor oil seed
2016,Dominican Republic,,tonnes,Castor oil seed
2017,Dominican Republic,,tonnes,Castor oil seed
2018,Dominican Republic,,tonnes,Castor oil seed
2019,Dominican Republic,,tonnes,Castor oil seed
1961,Dominican Republic,,tonnes,Oil palm fruit
1962,Dominican Republic,,tonnes,Oil palm fruit
1963,Dominican Republic,,tonnes,Oil palm fruit
1964,Dominican Republic,,tonnes,Oil palm fruit
1965,Dominican Republic,,tonnes,Oil palm fruit
1966,Dominican Republic,,tonnes,Oil palm fruit
1967,Dominican Republic,,tonnes,Oil palm fruit
1968,Dominican Republic,,tonnes,Oil palm fruit
1969,Dominican Republic,,tonnes,Oil palm fruit
1970,Dominican Republic,,tonnes,Oil palm fruit
1971,Dominican Republic,,tonnes,Oil palm fruit
1972,Dominican Republic,,tonnes,Oil palm fruit
1973,Dominican Republic,,tonnes,Oil palm fruit
1974,Dominican Republic,,tonnes,Oil palm fruit
1975,Dominican Republic,,tonnes,Oil palm fruit
1976,Dominican Republic,,tonnes,Oil palm fruit
1977,Dominican Republic,,tonnes,Oil palm fruit
1978,Dominican Republic,,tonnes,Oil palm fruit
1979,Dominican Republic,,tonnes,Oil palm fruit
1980,Dominican Republic,,tonnes,Oil palm fruit
1981,Dominican Republic,,tonnes,Oil palm fruit
1982,Dominican Republic,,tonnes,Oil palm fruit
1983,Dominican Republic,,tonnes,Oil palm fruit
1984,Dominican Republic,,tonnes,Oil palm fruit
1985,Dominican Republic,,tonnes,Oil palm fruit
1986,Dominican Republic,,tonnes,Oil palm fruit
1987,Dominican Republic,,tonnes,Oil palm fruit
1988,Dominican Republic,,tonnes,Oil palm fruit
1989,Dominican Republic,15000,tonnes,Oil palm fruit
1990,Dominican Republic,50000,tonnes,Oil palm fruit
1991,Dominican Republic,70000,tonnes,Oil palm fruit
1992,Dominican Republic,90000,tonnes,Oil palm fruit
1993,Dominican Republic,115000,tonnes,Oil palm fruit
1994,Dominican Republic,128000,tonnes,Oil palm fruit
1995,Dominican Republic,136000,tonnes,Oil palm fruit
1996,Dominican Republic,132082,tonnes,Oil palm fruit
1997,Dominican Republic,130105,tonnes,Oil palm fruit
1998,Dominican Republic,171422,tonnes,Oil palm fruit
1999,Dominican Republic,182735,tonnes,Oil palm fruit
2000,Dominican Republic,196444,tonnes,Oil palm fruit
2001,Dominican Republic,210152,tonnes,Oil palm fruit
2002,Dominican Republic,223860,tonnes,Oil palm fruit
2003,Dominican Republic,237569,tonnes,Oil palm fruit
2004,Dominican Republic,251277,tonnes,Oil palm fruit
2005,Dominican Republic,264986,tonnes,Oil palm fruit
2006,Dominican Republic,278694,tonnes,Oil palm fruit
2007,Dominican Republic,292402,tonnes,Oil palm fruit
2008,Dominican Republic,306111,tonnes,Oil palm fruit
2009,Dominican Republic,319819,tonnes,Oil palm fruit
2010,Dominican Republic,333527,tonnes,Oil palm fruit
2011,Dominican Republic,347236,tonnes,Oil palm fruit
2012,Dominican Republic,360944,tonnes,Oil palm fruit
2013,Dominican Republic,374653,tonnes,Oil palm fruit
2014,Dominican Republic,263000,tonnes,Oil palm fruit
2015,Dominican Republic,268000,tonnes,Oil palm fruit
2016,Dominican Republic,280000,tonnes,Oil palm fruit
2017,Dominican Republic,281000,tonnes,Oil palm fruit
2018,Dominican Republic,285000,tonnes,Oil palm fruit
2019,Dominican Republic,288412,tonnes,Oil palm fruit
1961,Dominican Republic,642,tonnes,"Oil, coconut (copra)"
1962,Dominican Republic,638,tonnes,"Oil, coconut (copra)"
1963,Dominican Republic,297,tonnes,"Oil, coconut (copra)"
1964,Dominican Republic,1216,tonnes,"Oil, coconut (copra)"
1965,Dominican Republic,1756,tonnes,"Oil, coconut (copra)"
1966,Dominican Republic,961,tonnes,"Oil, coconut (copra)"
1967,Dominican Republic,2306,tonnes,"Oil, coconut (copra)"
1968,Dominican Republic,2409,tonnes,"Oil, coconut (copra)"
1969,Dominican Republic,2455,tonnes,"Oil, coconut (copra)"
1970,Dominican Republic,2735,tonnes,"Oil, coconut (copra)"
1971,Dominican Republic,2697,tonnes,"Oil, coconut (copra)"
1972,Dominican Republic,2505,tonnes,"Oil, coconut (copra)"
1973,Dominican Republic,3756,tonnes,"Oil, coconut (copra)"
1974,Dominican Republic,3693,tonnes,"Oil, coconut (copra)"
1975,Dominican Republic,5239,tonnes,"Oil, coconut (copra)"
1976,Dominican Republic,2822,tonnes,"Oil, coconut (copra)"
1977,Dominican Republic,2912,tonnes,"Oil, coconut (copra)"
1978,Dominican Republic,2395,tonnes,"Oil, coconut (copra)"
1979,Dominican Republic,3200,tonnes,"Oil, coconut (copra)"
1980,Dominican Republic,3500,tonnes,"Oil, coconut (copra)"
1981,Dominican Republic,5504,tonnes,"Oil, coconut (copra)"
1982,Dominican Republic,8448,tonnes,"Oil, coconut (copra)"
1983,Dominican Republic,8870,tonnes,"Oil, coconut (copra)"
1984,Dominican Republic,8960,tonnes,"Oil, coconut (copra)"
1985,Dominican Republic,5580,tonnes,"Oil, coconut (copra)"
1986,Dominican Republic,9506,tonnes,"Oil, coconut (copra)"
1987,Dominican Republic,9160,tonnes,"Oil, coconut (copra)"
1988,Dominican Republic,16737,tonnes,"Oil, coconut (copra)"
1989,Dominican Republic,14999,tonnes,"Oil, coconut (copra)"
1990,Dominican Republic,16000,tonnes,"Oil, coconut (copra)"
1991,Dominican Republic,15600,tonnes,"Oil, coconut (copra)"
1992,Dominican Republic,17400,tonnes,"Oil, coconut (copra)"
1993,Dominican Republic,7400,tonnes,"Oil, coconut (copra)"
1994,Dominican Republic,8300,tonnes,"Oil, coconut (copra)"
1995,Dominican Republic,7100,tonnes,"Oil, coconut (copra)"
1996,Dominican Republic,7100,tonnes,"Oil, coconut (copra)"
1997,Dominican Republic,6500,tonnes,"Oil, coconut (copra)"
1998,Dominican Republic,6500,tonnes,"Oil, coconut (copra)"
1999,Dominican Republic,6500,tonnes,"Oil, coconut (copra)"
2000,Dominican Republic,7100,tonnes,"Oil, coconut (copra)"
2001,Dominican Republic,7100,tonnes,"Oil, coconut (copra)"
2002,Dominican Republic,7400,tonnes,"Oil, coconut (copra)"
2003,Dominican Republic,7400,tonnes,"Oil, coconut (copra)"
2004,Dominican Republic,7400,tonnes,"Oil, coconut (copra)"
2005,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2006,Dominican Republic,7000,tonnes,"Oil, coconut (copra)"
2007,Dominican Republic,6900,tonnes,"Oil, coconut (copra)"
2008,Dominican Republic,6600,tonnes,"Oil, coconut (copra)"
2009,Dominican Republic,6600,tonnes,"Oil, coconut (copra)"
2010,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2011,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2012,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2013,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2014,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2015,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2016,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2017,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
2018,Dominican Republic,7300,tonnes,"Oil, coconut (copra)"
1961,Dominican Republic,,tonnes,"Oil, palm"
1962,Dominican Republic,,tonnes,"Oil, palm"
1963,Dominican Republic,,tonnes,"Oil, palm"
1964,Dominican Republic,,tonnes,"Oil, palm"
1965,Dominican Republic,,tonnes,"Oil, palm"
1966,Dominican Republic,,tonnes,"Oil, palm"
1967,Dominican Republic,,tonnes,"Oil, palm"
1968,Dominican Republic,,tonnes,"Oil, palm"
1969,Dominican Republic,,tonnes,"Oil, palm"
1970,Dominican Republic,,tonnes,"Oil, palm"
1971,Dominican Republic,,tonnes,"Oil, palm"
1972,Dominican Republic,,tonnes,"Oil, palm"
1973,Dominican Republic,,tonnes,"Oil, palm"
1974,Dominican Republic,,tonnes,"Oil, palm"
1975,Dominican Republic,,tonnes,"Oil, palm"
1976,Dominican Republic,,tonnes,"Oil, palm"
1977,Dominican Republic,,tonnes,"Oil, palm"
1978,Dominican Republic,,tonnes,"Oil, palm"
1979,Dominican Republic,,tonnes,"Oil, palm"
1980,Dominican Republic,,tonnes,"Oil, palm"
1981,Dominican Republic,,tonnes,"Oil, palm"
1982,Dominican Republic,,tonnes,"Oil, palm"
1983,Dominican Republic,,tonnes,"Oil, palm"
1984,Dominican Republic,,tonnes,"Oil, palm"
1985,Dominican Republic,,tonnes,"Oil, palm"
1986,Dominican Republic,,tonnes,"Oil, palm"
1987,Dominican Republic,,tonnes,"Oil, palm"
1988,Dominican Republic,,tonnes,"Oil, palm"
1989,Dominican Republic,2600,tonnes,"Oil, palm"
1990,Dominican Republic,8800,tonnes,"Oil, palm"
1991,Dominican Republic,13200,tonnes,"Oil, palm"
1992,Dominican Republic,16300,tonnes,"Oil, palm"
1993,Dominican Republic,20000,tonnes,"Oil, palm"
1994,Dominican Republic,23000,tonnes,"Oil, palm"
1995,Dominican Republic,24000,tonnes,"Oil, palm"
1996,Dominican Republic,25000,tonnes,"Oil, palm"
1997,Dominican Republic,25000,tonnes,"Oil, palm"
1998,Dominican Republic,25000,tonnes,"Oil, palm"
1999,Dominican Republic,23500,tonnes,"Oil, palm"
2000,Dominican Republic,26000,tonnes,"Oil, palm"
2001,Dominican Republic,26000,tonnes,"Oil, palm"
2002,Dominican Republic,25200,tonnes,"Oil, palm"
2003,Dominican Republic,27000,tonnes,"Oil, palm"
2004,Dominican Republic,27600,tonnes,"Oil, palm"
2005,Dominican Republic,29000,tonnes,"Oil, palm"
2006,Dominican Republic,31000,tonnes,"Oil, palm"
2007,Dominican Republic,32000,tonnes,"Oil, palm"
2008,Dominican Republic,35000,tonnes,"Oil, palm"
2009,Dominican Republic,38000,tonnes,"Oil, palm"
2010,Dominican Republic,41000,tonnes,"Oil, palm"
2011,Dominican Republic,44000,tonnes,"Oil, palm"
2012,Dominican Republic,45000,tonnes,"Oil, palm"
2013,Dominican Republic,46000,tonnes,"Oil, palm"
2014,Dominican Republic,47000,tonnes,"Oil, palm"
2015,Dominican Republic,50000,tonnes,"Oil, palm"
2016,Dominican Republic,52000,tonnes,"Oil, palm"
2017,Dominican Republic,52000,tonnes,"Oil, palm"
2018,Dominican Republic,53000,tonnes,"Oil, palm"
1961,Dominican Republic,,tonnes,"Oil, palm kernel"
1962,Dominican Republic,,tonnes,"Oil, palm kernel"
1963,Dominican Republic,,tonnes,"Oil, palm kernel"
1964,Dominican Republic,,tonnes,"Oil, palm kernel"
1965,Dominican Republic,,tonnes,"Oil, palm kernel"
1966,Dominican Republic,,tonnes,"Oil, palm kernel"
1967,Dominican Republic,,tonnes,"Oil, palm kernel"
1968,Dominican Republic,,tonnes,"Oil, palm kernel"
1969,Dominican Republic,,tonnes,"Oil, palm kernel"
1970,Dominican Republic,,tonnes,"Oil, palm kernel"
1971,Dominican Republic,,tonnes,"Oil, palm kernel"
1972,Dominican Republic,,tonnes,"Oil, palm kernel"
1973,Dominican Republic,,tonnes,"Oil, palm kernel"
1974,Dominican Republic,,tonnes,"Oil, palm kernel"
1975,Dominican Republic,,tonnes,"Oil, palm kernel"
1976,Dominican Republic,,tonnes,"Oil, palm kernel"
1977,Dominican Republic,,tonnes,"Oil, palm kernel"
1978,Dominican Republic,,tonnes,"Oil, palm kernel"
1979,Dominican Republic,,tonnes,"Oil, palm kernel"
1980,Dominican Republic,,tonnes,"Oil, palm kernel"
1981,Dominican Republic,,tonnes,"Oil, palm kernel"
1982,Dominican Republic,,tonnes,"Oil, palm kernel"
1983,Dominican Republic,,tonnes,"Oil, palm kernel"
1984,Dominican Republic,,tonnes,"Oil, palm kernel"
1985,Dominican Republic,,tonnes,"Oil, palm kernel"
1986,Dominican Republic,,tonnes,"Oil, palm kernel"
1987,Dominican Republic,,tonnes,"Oil, palm kernel"
1988,Dominican Republic,,tonnes,"Oil, palm kernel"
1989,Dominican Republic,350,tonnes,"Oil, palm kernel"
1990,Dominican Republic,1000,tonnes,"Oil, palm kernel"
1991,Dominican Republic,1500,tonnes,"Oil, palm kernel"
1992,Dominican Republic,2000,tonnes,"Oil, palm kernel"
1993,Dominican Republic,2000,tonnes,"Oil, palm kernel"
1994,Dominican Republic,2500,tonnes,"Oil, palm kernel"
1995,Dominican Republic,2500,tonnes,"Oil, palm kernel"
1996,Dominican Republic,2500,tonnes,"Oil, palm kernel"
1997,Dominican Republic,2500,tonnes,"Oil, palm kernel"
1998,Dominican Republic,2500,tonnes,"Oil, palm kernel"
1999,Dominican Republic,3000,tonnes,"Oil, palm kernel"
2000,Dominican Republic,3000,tonnes,"Oil, palm kernel"
2001,Dominican Republic,2500,tonnes,"Oil, palm kernel"
2002,Dominican Republic,3000,tonnes,"Oil, palm kernel"
2003,Dominican Republic,3000,tonnes,"Oil, palm kernel"
2004,Dominican Republic,3000,tonnes,"Oil, palm kernel"
2005,Dominican Republic,3500,tonnes,"Oil, palm kernel"
2006,Dominican Republic,3500,tonnes,"Oil, palm kernel"
2007,Dominican Republic,3500,tonnes,"Oil, palm kernel"
2008,Dominican Republic,4000,tonnes,"Oil, palm kernel"
2009,Dominican Republic,4500,tonnes,"Oil, palm kernel"
2010,Dominican Republic,5000,tonnes,"Oil, palm kernel"
2011,Dominican Republic,5500,tonnes,"Oil, palm kernel"
2012,Dominican Republic,5500,tonnes,"Oil, palm kernel"
2013,Dominican Republic,6000,tonnes,"Oil, palm kernel"
2014,Dominican Republic,6500,tonnes,"Oil, palm kernel"
2015,Dominican Republic,6500,tonnes,"Oil, palm kernel"
2016,Dominican Republic,6500,tonnes,"Oil, palm kernel"
2017,Dominican Republic,7000,tonnes,"Oil, palm kernel"
2018,Dominican Republic,7001,tonnes,"Oil, palm kernel"
1961,Ecuador,19000,tonnes,Castor oil seed
1962,Ecuador,21000,tonnes,Castor oil seed
1963,Ecuador,22000,tonnes,Castor oil seed
1964,Ecuador,26000,tonnes,Castor oil seed
1965,Ecuador,19000,tonnes,Castor oil seed
1966,Ecuador,24983,tonnes,Castor oil seed
1967,Ecuador,22659,tonnes,Castor oil seed
1968,Ecuador,9201,tonnes,Castor oil seed
1969,Ecuador,23773,tonnes,Castor oil seed
1970,Ecuador,16518,tonnes,Castor oil seed
1971,Ecuador,34704,tonnes,Castor oil seed
1972,Ecuador,23152,tonnes,Castor oil seed
1973,Ecuador,51708,tonnes,Castor oil seed
1974,Ecuador,39057,tonnes,Castor oil seed
1975,Ecuador,3385,tonnes,Castor oil seed
1976,Ecuador,17737,tonnes,Castor oil seed
1977,Ecuador,9648,tonnes,Castor oil seed
1978,Ecuador,7205,tonnes,Castor oil seed
1979,Ecuador,9103,tonnes,Castor oil seed
1980,Ecuador,6081,tonnes,Castor oil seed
1981,Ecuador,10100,tonnes,Castor oil seed
1982,Ecuador,10500,tonnes,Castor oil seed
1983,Ecuador,10900,tonnes,Castor oil seed
1984,Ecuador,11700,tonnes,Castor oil seed
1985,Ecuador,4100,tonnes,Castor oil seed
1986,Ecuador,7000,tonnes,Castor oil seed
1987,Ecuador,5000,tonnes,Castor oil seed
1988,Ecuador,6000,tonnes,Castor oil seed
1989,Ecuador,6000,tonnes,Castor oil seed
1990,Ecuador,7500,tonnes,Castor oil seed
1991,Ecuador,7000,tonnes,Castor oil seed
1992,Ecuador,5346,tonnes,Castor oil seed
1993,Ecuador,12000,tonnes,Castor oil seed
1994,Ecuador,7000,tonnes,Castor oil seed
1995,Ecuador,7700,tonnes,Castor oil seed
1996,Ecuador,2132,tonnes,Castor oil seed
1997,Ecuador,4000,tonnes,Castor oil seed
1998,Ecuador,4000,tonnes,Castor oil seed
1999,Ecuador,4000,tonnes,Castor oil seed
2000,Ecuador,4000,tonnes,Castor oil seed
2001,Ecuador,4000,tonnes,Castor oil seed
2002,Ecuador,4000,tonnes,Castor oil seed
2003,Ecuador,4000,tonnes,Castor oil seed
2004,Ecuador,1924,tonnes,Castor oil seed
2005,Ecuador,2204,tonnes,Castor oil seed
2006,Ecuador,2200,tonnes,Castor oil seed
2007,Ecuador,3000,tonnes,Castor oil seed
2008,Ecuador,3000,tonnes,Castor oil seed
2009,Ecuador,3000,tonnes,Castor oil seed
2010,Ecuador,3000,tonnes,Castor oil seed
2011,Ecuador,3000,tonnes,Castor oil seed
2012,Ecuador,3000,tonnes,Castor oil seed
2013,Ecuador,3000,tonnes,Castor oil seed
2014,Ecuador,3000,tonnes,Castor oil seed
2015,Ecuador,3000,tonnes,Castor oil seed
2016,Ecuador,3000,tonnes,Castor oil seed
2017,Ecuador,3059,tonnes,Castor oil seed
2018,Ecuador,3124,tonnes,Castor oil seed
2019,Ecuador,2700,tonnes,Castor oil seed
1961,Ecuador,167000,tonnes,Oil palm fruit
1962,Ecuador,183000,tonnes,Oil palm fruit
1963,Ecuador,183000,tonnes,Oil palm fruit
1964,Ecuador,194000,tonnes,Oil palm fruit
1965,Ecuador,227000,tonnes,Oil palm fruit
1966,Ecuador,206000,tonnes,Oil palm fruit
1967,Ecuador,250000,tonnes,Oil palm fruit
1968,Ecuador,300000,tonnes,Oil palm fruit
1969,Ecuador,200000,tonnes,Oil palm fruit
1970,Ecuador,150000,tonnes,Oil palm fruit
1971,Ecuador,216000,tonnes,Oil palm fruit
1972,Ecuador,200000,tonnes,Oil palm fruit
1973,Ecuador,166000,tonnes,Oil palm fruit
1974,Ecuador,90000,tonnes,Oil palm fruit
1975,Ecuador,94512,tonnes,Oil palm fruit
1976,Ecuador,111587,tonnes,Oil palm fruit
1977,Ecuador,124801,tonnes,Oil palm fruit
1978,Ecuador,162100,tonnes,Oil palm fruit
1979,Ecuador,164712,tonnes,Oil palm fruit
1980,Ecuador,244930,tonnes,Oil palm fruit
1981,Ecuador,300000,tonnes,Oil palm fruit
1982,Ecuador,309288,tonnes,Oil palm fruit
1983,Ecuador,354225,tonnes,Oil palm fruit
1984,Ecuador,372473,tonnes,Oil palm fruit
1985,Ecuador,457895,tonnes,Oil palm fruit
1986,Ecuador,657740,tonnes,Oil palm fruit
1987,Ecuador,687661,tonnes,Oil palm fruit
1988,Ecuador,674147,tonnes,Oil palm fruit
1989,Ecuador,903170,tonnes,Oil palm fruit
1990,Ecuador,835697,tonnes,Oil palm fruit
1991,Ecuador,541962,tonnes,Oil palm fruit
1992,Ecuador,902063,tonnes,Oil palm fruit
1993,Ecuador,947231,tonnes,Oil palm fruit
1994,Ecuador,1081600,tonnes,Oil palm fruit
1995,Ecuador,999627,tonnes,Oil palm fruit
1996,Ecuador,1103732,tonnes,Oil palm fruit
1997,Ecuador,1146434,tonnes,Oil palm fruit
1998,Ecuador,1503020,tonnes,Oil palm fruit
1999,Ecuador,952140,tonnes,Oil palm fruit
2000,Ecuador,1339400,tonnes,Oil palm fruit
2001,Ecuador,1424000,tonnes,Oil palm fruit
2002,Ecuador,1645000,tonnes,Oil palm fruit
2003,Ecuador,1522000,tonnes,Oil palm fruit
2004,Ecuador,1843819,tonnes,Oil palm fruit
2005,Ecuador,1554391,tonnes,Oil palm fruit
2006,Ecuador,1673088,tonnes,Oil palm fruit
2007,Ecuador,1809473,tonnes,Oil palm fruit
2008,Ecuador,2204314,tonnes,Oil palm fruit
2009,Ecuador,2226775,tonnes,Oil palm fruit
2010,Ecuador,2850465,tonnes,Oil palm fruit
2011,Ecuador,2097356,tonnes,Oil palm fruit
2012,Ecuador,2649051,tonnes,Oil palm fruit
2013,Ecuador,2316838,tonnes,Oil palm fruit
2014,Ecuador,3468510,tonnes,Oil palm fruit
2015,Ecuador,4175659,tonnes,Oil palm fruit
2016,Ecuador,3124069,tonnes,Oil palm fruit
2017,Ecuador,3275993,tonnes,Oil palm fruit
2018,Ecuador,2785756,tonnes,Oil palm fruit
2019,Ecuador,2275948,tonnes,Oil palm fruit
1961,Ecuador,4710,tonnes,"Oil, coconut (copra)"
1962,Ecuador,4354,tonnes,"Oil, coconut (copra)"
1963,Ecuador,2937,tonnes,"Oil, coconut (copra)"
1964,Ecuador,1613,tonnes,"Oil, coconut (copra)"
1965,Ecuador,3063,tonnes,"Oil, coconut (copra)"
1966,Ecuador,2645,tonnes,"Oil, coconut (copra)"
1967,Ecuador,1569,tonnes,"Oil, coconut (copra)"
1968,Ecuador,1906,tonnes,"Oil, coconut (copra)"
1969,Ecuador,2022,tonnes,"Oil, coconut (copra)"
1970,Ecuador,2656,tonnes,"Oil, coconut (copra)"
1971,Ecuador,3162,tonnes,"Oil, coconut (copra)"
1972,Ecuador,3795,tonnes,"Oil, coconut (copra)"
1973,Ecuador,4301,tonnes,"Oil, coconut (copra)"
1974,Ecuador,5909,tonnes,"Oil, coconut (copra)"
1975,Ecuador,2819,tonnes,"Oil, coconut (copra)"
1976,Ecuador,3027,tonnes,"Oil, coconut (copra)"
1977,Ecuador,4901,tonnes,"Oil, coconut (copra)"
1978,Ecuador,7166,tonnes,"Oil, coconut (copra)"
1979,Ecuador,7172,tonnes,"Oil, coconut (copra)"
1980,Ecuador,9177,tonnes,"Oil, coconut (copra)"
1981,Ecuador,9249,tonnes,"Oil, coconut (copra)"
1982,Ecuador,8227,tonnes,"Oil, coconut (copra)"
1983,Ecuador,7181,tonnes,"Oil, coconut (copra)"
1984,Ecuador,6130,tonnes,"Oil, coconut (copra)"
1985,Ecuador,4038,tonnes,"Oil, coconut (copra)"
1986,Ecuador,4218,tonnes,"Oil, coconut (copra)"
1987,Ecuador,4463,tonnes,"Oil, coconut (copra)"
1988,Ecuador,4953,tonnes,"Oil, coconut (copra)"
1989,Ecuador,3513,tonnes,"Oil, coconut (copra)"
1990,Ecuador,3723,tonnes,"Oil, coconut (copra)"
1991,Ecuador,4333,tonnes,"Oil, coconut (copra)"
1992,Ecuador,3061,tonnes,"Oil, coconut (copra)"
1993,Ecuador,2695,tonnes,"Oil, coconut (copra)"
1994,Ecuador,3563,tonnes,"Oil, coconut (copra)"
1995,Ecuador,4024,tonnes,"Oil, coconut (copra)"
1996,Ecuador,4364,tonnes,"Oil, coconut (copra)"
1997,Ecuador,2914,tonnes,"Oil, coconut (copra)"
1998,Ecuador,2125,tonnes,"Oil, coconut (copra)"
1999,Ecuador,2074,tonnes,"Oil, coconut (copra)"
2000,Ecuador,2027,tonnes,"Oil, coconut (copra)"
2001,Ecuador,2360,tonnes,"Oil, coconut (copra)"
2002,Ecuador,1981,tonnes,"Oil, coconut (copra)"
2003,Ecuador,1902,tonnes,"Oil, coconut (copra)"
2004,Ecuador,2155,tonnes,"Oil, coconut (copra)"
2005,Ecuador,1754,tonnes,"Oil, coconut (copra)"
2006,Ecuador,1816,tonnes,"Oil, coconut (copra)"
2007,Ecuador,1820,tonnes,"Oil, coconut (copra)"
2008,Ecuador,1850,tonnes,"Oil, coconut (copra)"
2009,Ecuador,1350,tonnes,"Oil, coconut (copra)"
2010,Ecuador,2112,tonnes,"Oil, coconut (copra)"
2011,Ecuador,2112,tonnes,"Oil, coconut (copra)"
2012,Ecuador,2053,tonnes,"Oil, coconut (copra)"
2013,Ecuador,2068,tonnes,"Oil, coconut (copra)"
2014,Ecuador,1867,tonnes,"Oil, coconut (copra)"
2015,Ecuador,1867,tonnes,"Oil, coconut (copra)"
2016,Ecuador,1737,tonnes,"Oil, coconut (copra)"
2017,Ecuador,1493,tonnes,"Oil, coconut (copra)"
2018,Ecuador,1491,tonnes,"Oil, coconut (copra)"
1961,Ecuador,30000,tonnes,"Oil, palm"
1962,Ecuador,32000,tonnes,"Oil, palm"
1963,Ecuador,32000,tonnes,"Oil, palm"
1964,Ecuador,34000,tonnes,"Oil, palm"
1965,Ecuador,40000,tonnes,"Oil, palm"
1966,Ecuador,37000,tonnes,"Oil, palm"
1967,Ecuador,45000,tonnes,"Oil, palm"
1968,Ecuador,50000,tonnes,"Oil, palm"
1969,Ecuador,35000,tonnes,"Oil, palm"
1970,Ecuador,27000,tonnes,"Oil, palm"
1971,Ecuador,38000,tonnes,"Oil, palm"
1972,Ecuador,36000,tonnes,"Oil, palm"
1973,Ecuador,29800,tonnes,"Oil, palm"
1974,Ecuador,11007,tonnes,"Oil, palm"
1975,Ecuador,14186,tonnes,"Oil, palm"
1976,Ecuador,15288,tonnes,"Oil, palm"
1977,Ecuador,25000,tonnes,"Oil, palm"
1978,Ecuador,28000,tonnes,"Oil, palm"
1979,Ecuador,31000,tonnes,"Oil, palm"
1980,Ecuador,37300,tonnes,"Oil, palm"
1981,Ecuador,43700,tonnes,"Oil, palm"
1982,Ecuador,56000,tonnes,"Oil, palm"
1983,Ecuador,64000,tonnes,"Oil, palm"
1984,Ecuador,67000,tonnes,"Oil, palm"
1985,Ecuador,82000,tonnes,"Oil, palm"
1986,Ecuador,118000,tonnes,"Oil, palm"
1987,Ecuador,123779,tonnes,"Oil, palm"
1988,Ecuador,121347,tonnes,"Oil, palm"
1989,Ecuador,162570,tonnes,"Oil, palm"
1990,Ecuador,150425,tonnes,"Oil, palm"
1991,Ecuador,160618,tonnes,"Oil, palm"
1992,Ecuador,166271,tonnes,"Oil, palm"
1993,Ecuador,170502,tonnes,"Oil, palm"
1994,Ecuador,194668,tonnes,"Oil, palm"
1995,Ecuador,179933,tonnes,"Oil, palm"
1996,Ecuador,187755,tonnes,"Oil, palm"
1997,Ecuador,243556,tonnes,"Oil, palm"
1998,Ecuador,269642,tonnes,"Oil, palm"
1999,Ecuador,164045,tonnes,"Oil, palm"
2000,Ecuador,217864,tonnes,"Oil, palm"
2001,Ecuador,227830,tonnes,"Oil, palm"
2002,Ecuador,263252,tonnes,"Oil, palm"
2003,Ecuador,220945,tonnes,"Oil, palm"
2004,Ecuador,261237,tonnes,"Oil, palm"
2005,Ecuador,290568,tonnes,"Oil, palm"
2006,Ecuador,291000,tonnes,"Oil, palm"
2007,Ecuador,295000,tonnes,"Oil, palm"
2008,Ecuador,312000,tonnes,"Oil, palm"
2009,Ecuador,328000,tonnes,"Oil, palm"
2010,Ecuador,400000,tonnes,"Oil, palm"
2011,Ecuador,300000,tonnes,"Oil, palm"
2012,Ecuador,325000,tonnes,"Oil, palm"
2013,Ecuador,325000,tonnes,"Oil, palm"
2014,Ecuador,490000,tonnes,"Oil, palm"
2015,Ecuador,535000,tonnes,"Oil, palm"
2016,Ecuador,587000,tonnes,"Oil, palm"
2017,Ecuador,570000,tonnes,"Oil, palm"
2018,Ecuador,560000,tonnes,"Oil, palm"
1961,Ecuador,2250,tonnes,"Oil, palm kernel"
1962,Ecuador,2475,tonnes,"Oil, palm kernel"
1963,Ecuador,2475,tonnes,"Oil, palm kernel"
1964,Ecuador,2610,tonnes,"Oil, palm kernel"
1965,Ecuador,3060,tonnes,"Oil, palm kernel"
1966,Ecuador,2790,tonnes,"Oil, palm kernel"
