Year,Nation,Production Quantity,Unit,Item
1969,Bolivia (Plurinational State of),53200,tonnes,Wheat
1970,Bolivia (Plurinational State of),44190,tonnes,Wheat
1971,Bolivia (Plurinational State of),47100,tonnes,Wheat
1972,Bolivia (Plurinational State of),53590,tonnes,Wheat
1973,Bolivia (Plurinational State of),57000,tonnes,Wheat
1974,Bolivia (Plurinational State of),62460,tonnes,Wheat
1975,Bolivia (Plurinational State of),61750,tonnes,Wheat
1976,Bolivia (Plurinational State of),69815,tonnes,Wheat
1977,Bolivia (Plurinational State of),55610,tonnes,Wheat
1978,Bolivia (Plurinational State of),56590,tonnes,Wheat
1979,Bolivia (Plurinational State of),67755,tonnes,Wheat
1980,Bolivia (Plurinational State of),60140,tonnes,Wheat
1981,Bolivia (Plurinational State of),66620,tonnes,Wheat
1982,Bolivia (Plurinational State of),66000,tonnes,Wheat
1983,Bolivia (Plurinational State of),45647,tonnes,Wheat
1984,Bolivia (Plurinational State of),78490,tonnes,Wheat
1985,Bolivia (Plurinational State of),74333,tonnes,Wheat
1986,Bolivia (Plurinational State of),81200,tonnes,Wheat
1987,Bolivia (Plurinational State of),76655,tonnes,Wheat
1988,Bolivia (Plurinational State of),62650,tonnes,Wheat
1989,Bolivia (Plurinational State of),60794,tonnes,Wheat
1990,Bolivia (Plurinational State of),54480,tonnes,Wheat
1991,Bolivia (Plurinational State of),108733,tonnes,Wheat
1992,Bolivia (Plurinational State of),95727,tonnes,Wheat
1993,Bolivia (Plurinational State of),145129,tonnes,Wheat
1994,Bolivia (Plurinational State of),82323,tonnes,Wheat
1995,Bolivia (Plurinational State of),122805,tonnes,Wheat
1996,Bolivia (Plurinational State of),98820,tonnes,Wheat
1997,Bolivia (Plurinational State of),168547,tonnes,Wheat
1998,Bolivia (Plurinational State of),175426,tonnes,Wheat
1999,Bolivia (Plurinational State of),150012,tonnes,Wheat
2000,Bolivia (Plurinational State of),101510,tonnes,Wheat
2001,Bolivia (Plurinational State of),112659,tonnes,Wheat
2002,Bolivia (Plurinational State of),119102,tonnes,Wheat
2003,Bolivia (Plurinational State of),112930,tonnes,Wheat
2004,Bolivia (Plurinational State of),116037,tonnes,Wheat
2005,Bolivia (Plurinational State of),131198,tonnes,Wheat
2006,Bolivia (Plurinational State of),143677,tonnes,Wheat
2007,Bolivia (Plurinational State of),167095,tonnes,Wheat
2008,Bolivia (Plurinational State of),199990,tonnes,Wheat
2009,Bolivia (Plurinational State of),201508,tonnes,Wheat
2010,Bolivia (Plurinational State of),241397,tonnes,Wheat
2011,Bolivia (Plurinational State of),182927,tonnes,Wheat
2012,Bolivia (Plurinational State of),145151,tonnes,Wheat
2013,Bolivia (Plurinational State of),208735,tonnes,Wheat
2014,Bolivia (Plurinational State of),159670,tonnes,Wheat
2015,Bolivia (Plurinational State of),337599,tonnes,Wheat
2016,Bolivia (Plurinational State of),329437,tonnes,Wheat
2017,Bolivia (Plurinational State of),154293,tonnes,Wheat
2018,Bolivia (Plurinational State of),301689,tonnes,Wheat
2019,Bolivia (Plurinational State of),237127,tonnes,Wheat
1961,Brazil,24310,tonnes,Barley
1962,Brazil,27637,tonnes,Barley
1963,Brazil,20484,tonnes,Barley
1964,Brazil,28668,tonnes,Barley
1965,Brazil,27451,tonnes,Barley
1966,Brazil,34705,tonnes,Barley
1967,Brazil,30682,tonnes,Barley
1968,Brazil,28988,tonnes,Barley
1969,Brazil,30620,tonnes,Barley
1970,Brazil,26735,tonnes,Barley
1971,Brazil,19647,tonnes,Barley
1972,Brazil,15442,tonnes,Barley
1973,Brazil,12855,tonnes,Barley
1974,Brazil,12058,tonnes,Barley
1975,Brazil,25463,tonnes,Barley
1976,Brazil,61550,tonnes,Barley
1977,Brazil,95266,tonnes,Barley
1978,Brazil,143917,tonnes,Barley
1979,Brazil,98125,tonnes,Barley
1980,Brazil,74680,tonnes,Barley
1981,Brazil,109877,tonnes,Barley
1982,Brazil,98524,tonnes,Barley
1983,Brazil,124931,tonnes,Barley
1984,Brazil,77517,tonnes,Barley
1985,Brazil,170618,tonnes,Barley
1986,Brazil,185376,tonnes,Barley
1987,Brazil,194514,tonnes,Barley
1988,Brazil,125533,tonnes,Barley
1989,Brazil,247502,tonnes,Barley
1990,Brazil,157353,tonnes,Barley
1991,Brazil,111650,tonnes,Barley
1992,Brazil,125219,tonnes,Barley
1993,Brazil,109952,tonnes,Barley
1994,Brazil,90614,tonnes,Barley
1995,Brazil,104634,tonnes,Barley
1996,Brazil,209215,tonnes,Barley
1997,Brazil,258847,tonnes,Barley
1998,Brazil,300389,tonnes,Barley
1999,Brazil,321789,tonnes,Barley
2000,Brazil,282826,tonnes,Barley
2001,Brazil,297824,tonnes,Barley
2002,Brazil,244600,tonnes,Barley
2003,Brazil,345320,tonnes,Barley
2004,Brazil,397160,tonnes,Barley
2005,Brazil,326251,tonnes,Barley
2006,Brazil,202940,tonnes,Barley
2007,Brazil,235577,tonnes,Barley
2008,Brazil,236912,tonnes,Barley
2009,Brazil,201249,tonnes,Barley
2010,Brazil,278558,tonnes,Barley
2011,Brazil,303872,tonnes,Barley
2012,Brazil,265025,tonnes,Barley
2013,Brazil,330682,tonnes,Barley
2014,Brazil,251539,tonnes,Barley
2015,Brazil,186285,tonnes,Barley
2016,Brazil,379687,tonnes,Barley
2017,Brazil,302731,tonnes,Barley
2018,Brazil,330374,tonnes,Barley
2019,Brazil,409099,tonnes,Barley
1961,Brazil,630000,tonnes,Beer of barley
1962,Brazil,736000,tonnes,Beer of barley
1963,Brazil,716700,tonnes,Beer of barley
1964,Brazil,660500,tonnes,Beer of barley
1965,Brazil,757600,tonnes,Beer of barley
1966,Brazil,844100,tonnes,Beer of barley
1967,Brazil,789917,tonnes,Beer of barley
1968,Brazil,781338,tonnes,Beer of barley
1969,Brazil,908700,tonnes,Beer of barley
1970,Brazil,913181,tonnes,Beer of barley
1971,Brazil,1044980,tonnes,Beer of barley
1972,Brazil,972300,tonnes,Beer of barley
1973,Brazil,1129800,tonnes,Beer of barley
1974,Brazil,1215700,tonnes,Beer of barley
1975,Brazil,1251801,tonnes,Beer of barley
1976,Brazil,1398028,tonnes,Beer of barley
1977,Brazil,1600000,tonnes,Beer of barley
1978,Brazil,2050000,tonnes,Beer of barley
1979,Brazil,2250000,tonnes,Beer of barley
1980,Brazil,2300000,tonnes,Beer of barley
1981,Brazil,2400000,tonnes,Beer of barley
1982,Brazil,2500000,tonnes,Beer of barley
1983,Brazil,2586100,tonnes,Beer of barley
1984,Brazil,2598000,tonnes,Beer of barley
1985,Brazil,2709200,tonnes,Beer of barley
1986,Brazil,3400500,tonnes,Beer of barley
1987,Brazil,3389300,tonnes,Beer of barley
1988,Brazil,3644500,tonnes,Beer of barley
1989,Brazil,4244300,tonnes,Beer of barley
1990,Brazil,4384900,tonnes,Beer of barley
1991,Brazil,5454500,tonnes,Beer of barley
1992,Brazil,4350900,tonnes,Beer of barley
1993,Brazil,4533600,tonnes,Beer of barley
1994,Brazil,5255600,tonnes,Beer of barley
1995,Brazil,6728400,tonnes,Beer of barley
1996,Brazil,6355900,tonnes,Beer of barley
1997,Brazil,6658200,tonnes,Beer of barley
1998,Brazil,6645300,tonnes,Beer of barley
1999,Brazil,6249100,tonnes,Beer of barley
2000,Brazil,8788200,tonnes,Beer of barley
2001,Brazil,9137200,tonnes,Beer of barley
2002,Brazil,7988300,tonnes,Beer of barley
2003,Brazil,7692100,tonnes,Beer of barley
2004,Brazil,8663300,tonnes,Beer of barley
2005,Brazil,9000000,tonnes,Beer of barley
2006,Brazil,9360000,tonnes,Beer of barley
2007,Brazil,9600000,tonnes,Beer of barley
2008,Brazil,10630000,tonnes,Beer of barley
2009,Brazil,10700000,tonnes,Beer of barley
2010,Brazil,12870000,tonnes,Beer of barley
2011,Brazil,13300000,tonnes,Beer of barley
2012,Brazil,13280000,tonnes,Beer of barley
2013,Brazil,13470000,tonnes,Beer of barley
2014,Brazil,14137000,tonnes,Beer of barley
2015,Brazil,13857500,tonnes,Beer of barley
2016,Brazil,13334600,tonnes,Beer of barley
2017,Brazil,13714714,tonnes,Beer of barley
2018,Brazil,15319532,tonnes,Beer of barley
1961,Brazil,500,tonnes,Buckwheat
1962,Brazil,1200,tonnes,Buckwheat
1963,Brazil,11000,tonnes,Buckwheat
1964,Brazil,8500,tonnes,Buckwheat
1965,Brazil,6500,tonnes,Buckwheat
1966,Brazil,3500,tonnes,Buckwheat
1967,Brazil,5500,tonnes,Buckwheat
1968,Brazil,21500,tonnes,Buckwheat
1969,Brazil,11000,tonnes,Buckwheat
1970,Brazil,10500,tonnes,Buckwheat
1971,Brazil,9500,tonnes,Buckwheat
1972,Brazil,9500,tonnes,Buckwheat
1973,Brazil,28000,tonnes,Buckwheat
1974,Brazil,35500,tonnes,Buckwheat
1975,Brazil,46000,tonnes,Buckwheat
1976,Brazil,28500,tonnes,Buckwheat
1977,Brazil,22000,tonnes,Buckwheat
1978,Brazil,44500,tonnes,Buckwheat
1979,Brazil,31500,tonnes,Buckwheat
1980,Brazil,27000,tonnes,Buckwheat
1981,Brazil,50000,tonnes,Buckwheat
1982,Brazil,44000,tonnes,Buckwheat
1983,Brazil,35000,tonnes,Buckwheat
1984,Brazil,30000,tonnes,Buckwheat
1985,Brazil,30000,tonnes,Buckwheat
1986,Brazil,35000,tonnes,Buckwheat
1987,Brazil,40000,tonnes,Buckwheat
1988,Brazil,56000,tonnes,Buckwheat
1989,Brazil,44000,tonnes,Buckwheat
1990,Brazil,52000,tonnes,Buckwheat
1991,Brazil,47000,tonnes,Buckwheat
1992,Brazil,38000,tonnes,Buckwheat
1993,Brazil,53000,tonnes,Buckwheat
1994,Brazil,48973,tonnes,Buckwheat
1995,Brazil,50000,tonnes,Buckwheat
1996,Brazil,48816,tonnes,Buckwheat
1997,Brazil,48727,tonnes,Buckwheat
1998,Brazil,48863,tonnes,Buckwheat
1999,Brazil,48932,tonnes,Buckwheat
2000,Brazil,49013,tonnes,Buckwheat
2001,Brazil,49074,tonnes,Buckwheat
2002,Brazil,48000,tonnes,Buckwheat
2003,Brazil,49757,tonnes,Buckwheat
2004,Brazil,50079,tonnes,Buckwheat
2005,Brazil,50000,tonnes,Buckwheat
2006,Brazil,51000,tonnes,Buckwheat
2007,Brazil,52000,tonnes,Buckwheat
2008,Brazil,53401,tonnes,Buckwheat
2009,Brazil,54481,tonnes,Buckwheat
2010,Brazil,55525,tonnes,Buckwheat
2011,Brazil,57000,tonnes,Buckwheat
2012,Brazil,60000,tonnes,Buckwheat
2013,Brazil,62000,tonnes,Buckwheat
2014,Brazil,64000,tonnes,Buckwheat
2015,Brazil,61392,tonnes,Buckwheat
2016,Brazil,62104,tonnes,Buckwheat
2017,Brazil,63516,tonnes,Buckwheat
2018,Brazil,64313,tonnes,Buckwheat
2019,Brazil,65255,tonnes,Buckwheat
1961,Brazil,5,tonnes,Sorghum
1962,Brazil,5,tonnes,Sorghum
1963,Brazil,5,tonnes,Sorghum
1964,Brazil,5,tonnes,Sorghum
1965,Brazil,20,tonnes,Sorghum
1966,Brazil,2000,tonnes,Sorghum
1967,Brazil,2000,tonnes,Sorghum
1968,Brazil,2000,tonnes,Sorghum
1969,Brazil,2000,tonnes,Sorghum
1970,Brazil,2000,tonnes,Sorghum
1971,Brazil,2000,tonnes,Sorghum
1972,Brazil,2500,tonnes,Sorghum
1973,Brazil,249123,tonnes,Sorghum
1974,Brazil,242736,tonnes,Sorghum
1975,Brazil,201699,tonnes,Sorghum
1976,Brazil,277232,tonnes,Sorghum
1977,Brazil,435141,tonnes,Sorghum
1978,Brazil,227502,tonnes,Sorghum
1979,Brazil,121913,tonnes,Sorghum
1980,Brazil,180292,tonnes,Sorghum
1981,Brazil,212901,tonnes,Sorghum
1982,Brazil,226473,tonnes,Sorghum
1983,Brazil,231818,tonnes,Sorghum
1984,Brazil,312716,tonnes,Sorghum
1985,Brazil,268143,tonnes,Sorghum
1986,Brazil,358167,tonnes,Sorghum
1987,Brazil,432797,tonnes,Sorghum
1988,Brazil,288807,tonnes,Sorghum
1989,Brazil,235839,tonnes,Sorghum
1990,Brazil,236250,tonnes,Sorghum
1991,Brazil,257516,tonnes,Sorghum
1992,Brazil,282430,tonnes,Sorghum
1993,Brazil,281912,tonnes,Sorghum
1994,Brazil,315908,tonnes,Sorghum
1995,Brazil,276832,tonnes,Sorghum
1996,Brazil,356567,tonnes,Sorghum
1997,Brazil,542581,tonnes,Sorghum
1998,Brazil,589827,tonnes,Sorghum
1999,Brazil,553644,tonnes,Sorghum
2000,Brazil,792759,tonnes,Sorghum
2001,Brazil,914452,tonnes,Sorghum
2002,Brazil,786757,tonnes,Sorghum
2003,Brazil,1804920,tonnes,Sorghum
2004,Brazil,2158872,tonnes,Sorghum
2005,Brazil,1522839,tonnes,Sorghum
2006,Brazil,1604920,tonnes,Sorghum
2007,Brazil,1440750,tonnes,Sorghum
2008,Brazil,2004005,tonnes,Sorghum
2009,Brazil,1853934,tonnes,Sorghum
2010,Brazil,1532064,tonnes,Sorghum
2011,Brazil,1931135,tonnes,Sorghum
2012,Brazil,2016873,tonnes,Sorghum
2013,Brazil,2126179,tonnes,Sorghum
2014,Brazil,2279114,tonnes,Sorghum
2015,Brazil,2136450,tonnes,Sorghum
2016,Brazil,1154456,tonnes,Sorghum
2017,Brazil,2223627,tonnes,Sorghum
2018,Brazil,2281316,tonnes,Sorghum
2019,Brazil,2672245,tonnes,Sorghum
1961,Brazil,544858,tonnes,Wheat
1962,Brazil,705619,tonnes,Wheat
1963,Brazil,392363,tonnes,Wheat
1964,Brazil,643004,tonnes,Wheat
1965,Brazil,585384,tonnes,Wheat
1966,Brazil,614657,tonnes,Wheat
1967,Brazil,629301,tonnes,Wheat
1968,Brazil,856170,tonnes,Wheat
1969,Brazil,1373691,tonnes,Wheat
1970,Brazil,1844263,tonnes,Wheat
1971,Brazil,2011334,tonnes,Wheat
1972,Brazil,982901,tonnes,Wheat
1973,Brazil,2031338,tonnes,Wheat
1974,Brazil,2858530,tonnes,Wheat
1975,Brazil,1788180,tonnes,Wheat
1976,Brazil,3215745,tonnes,Wheat
1977,Brazil,2066039,tonnes,Wheat
1978,Brazil,2690888,tonnes,Wheat
1979,Brazil,2926764,tonnes,Wheat
1980,Brazil,2701613,tonnes,Wheat
1981,Brazil,2209631,tonnes,Wheat
1982,Brazil,1826945,tonnes,Wheat
1983,Brazil,2236700,tonnes,Wheat
1984,Brazil,1983157,tonnes,Wheat
1985,Brazil,4320267,tonnes,Wheat
1986,Brazil,5638470,tonnes,Wheat
1987,Brazil,6099111,tonnes,Wheat
1988,Brazil,5745670,tonnes,Wheat
1989,Brazil,5555184,tonnes,Wheat
1990,Brazil,3093791,tonnes,Wheat
1991,Brazil,2916823,tonnes,Wheat
1992,Brazil,2795598,tonnes,Wheat
1993,Brazil,2197354,tonnes,Wheat
1994,Brazil,2096259,tonnes,Wheat
1995,Brazil,1533871,tonnes,Wheat
1996,Brazil,3292777,tonnes,Wheat
1997,Brazil,2489070,tonnes,Wheat
1998,Brazil,2269847,tonnes,Wheat
1999,Brazil,2461856,tonnes,Wheat
2000,Brazil,1725792,tonnes,Wheat
2001,Brazil,3366599,tonnes,Wheat
2002,Brazil,3105660,tonnes,Wheat
2003,Brazil,6153500,tonnes,Wheat
2004,Brazil,5818846,tonnes,Wheat
2005,Brazil,4658790,tonnes,Wheat
2006,Brazil,2484848,tonnes,Wheat
2007,Brazil,4114057,tonnes,Wheat
2008,Brazil,6027131,tonnes,Wheat
2009,Brazil,5055525,tonnes,Wheat
2010,Brazil,6171250,tonnes,Wheat
2011,Brazil,5690043,tonnes,Wheat
2012,Brazil,4418388,tonnes,Wheat
2013,Brazil,5738473,tonnes,Wheat
2014,Brazil,6261895,tonnes,Wheat
2015,Brazil,5508451,tonnes,Wheat
2016,Brazil,6834421,tonnes,Wheat
2017,Brazil,4342812,tonnes,Wheat
2018,Brazil,5469236,tonnes,Wheat
2019,Brazil,5604158,tonnes,Wheat
1961,Chile,71880,tonnes,Barley
1962,Chile,73290,tonnes,Barley
1963,Chile,69730,tonnes,Barley
1964,Chile,80430,tonnes,Barley
1965,Chile,73996,tonnes,Barley
1966,Chile,88039,tonnes,Barley
1967,Chile,117540,tonnes,Barley
1968,Chile,157155,tonnes,Barley
1969,Chile,80100,tonnes,Barley
1970,Chile,97401,tonnes,Barley
1971,Chile,113648,tonnes,Barley
1972,Chile,138990,tonnes,Barley
1973,Chile,107449,tonnes,Barley
1974,Chile,149600,tonnes,Barley
1975,Chile,120560,tonnes,Barley
1976,Chile,88980,tonnes,Barley
1977,Chile,143080,tonnes,Barley
1978,Chile,125520,tonnes,Barley
1979,Chile,112080,tonnes,Barley
1980,Chile,104980,tonnes,Barley
1981,Chile,91370,tonnes,Barley
1982,Chile,117850,tonnes,Barley
1983,Chile,73240,tonnes,Barley
1984,Chile,73510,tonnes,Barley
1985,Chile,84960,tonnes,Barley
1986,Chile,68077,tonnes,Barley
1987,Chile,48331,tonnes,Barley
1988,Chile,81619,tonnes,Barley
1989,Chile,85087,tonnes,Barley
1990,Chile,91585,tonnes,Barley
1991,Chile,106959,tonnes,Barley
1992,Chile,109089,tonnes,Barley
1993,Chile,83970,tonnes,Barley
1994,Chile,100289,tonnes,Barley
1995,Chile,90630,tonnes,Barley
1996,Chile,64103,tonnes,Barley
1997,Chile,81131,tonnes,Barley
1998,Chile,115350,tonnes,Barley
1999,Chile,81473,tonnes,Barley
2000,Chile,59639,tonnes,Barley
2001,Chile,65454,tonnes,Barley
2002,Chile,77151,tonnes,Barley
2003,Chile,77010,tonnes,Barley
2004,Chile,56156,tonnes,Barley
2005,Chile,102417,tonnes,Barley
2006,Chile,136700,tonnes,Barley
2007,Chile,87895,tonnes,Barley
2008,Chile,95869,tonnes,Barley
2009,Chile,73424,tonnes,Barley
2010,Chile,97370,tonnes,Barley
2011,Chile,122682,tonnes,Barley
2012,Chile,75879,tonnes,Barley
2013,Chile,79611,tonnes,Barley
2014,Chile,82350,tonnes,Barley
2015,Chile,49574,tonnes,Barley
2016,Chile,108269,tonnes,Barley
2017,Chile,95482,tonnes,Barley
2018,Chile,170652,tonnes,Barley
2019,Chile,210890,tonnes,Barley
1961,Chile,120000,tonnes,Beer of barley
1962,Chile,113000,tonnes,Beer of barley
1963,Chile,123000,tonnes,Beer of barley
1964,Chile,109000,tonnes,Beer of barley
1965,Chile,165000,tonnes,Beer of barley
1966,Chile,177000,tonnes,Beer of barley
1967,Chile,176100,tonnes,Beer of barley
1968,Chile,172700,tonnes,Beer of barley
1969,Chile,156302,tonnes,Beer of barley
1970,Chile,177588,tonnes,Beer of barley
1971,Chile,219200,tonnes,Beer of barley
1972,Chile,229300,tonnes,Beer of barley
1973,Chile,205800,tonnes,Beer of barley
1974,Chile,105400,tonnes,Beer of barley
1975,Chile,83300,tonnes,Beer of barley
1976,Chile,108300,tonnes,Beer of barley
1977,Chile,136100,tonnes,Beer of barley
1978,Chile,140400,tonnes,Beer of barley
1979,Chile,159100,tonnes,Beer of barley
1980,Chile,180100,tonnes,Beer of barley
1981,Chile,186200,tonnes,Beer of barley
1982,Chile,172400,tonnes,Beer of barley
1983,Chile,166600,tonnes,Beer of barley
1984,Chile,167800,tonnes,Beer of barley
1985,Chile,176700,tonnes,Beer of barley
1986,Chile,190300,tonnes,Beer of barley
1987,Chile,238300,tonnes,Beer of barley
1988,Chile,246600,tonnes,Beer of barley
1989,Chile,255700,tonnes,Beer of barley
1990,Chile,243900,tonnes,Beer of barley
1991,Chile,255500,tonnes,Beer of barley
1992,Chile,307000,tonnes,Beer of barley
1993,Chile,335200,tonnes,Beer of barley
1994,Chile,304900,tonnes,Beer of barley
1995,Chile,331700,tonnes,Beer of barley
1996,Chile,325200,tonnes,Beer of barley
1997,Chile,343800,tonnes,Beer of barley
1998,Chile,347300,tonnes,Beer of barley
1999,Chile,318700,tonnes,Beer of barley
2000,Chile,302500,tonnes,Beer of barley
2001,Chile,337300,tonnes,Beer of barley
2002,Chile,340100,tonnes,Beer of barley
2003,Chile,416800,tonnes,Beer of barley
2004,Chile,420000,tonnes,Beer of barley
2005,Chile,480000,tonnes,Beer of barley
2006,Chile,548400,tonnes,Beer of barley
2007,Chile,572700,tonnes,Beer of barley
2008,Chile,597000,tonnes,Beer of barley
2009,Chile,592300,tonnes,Beer of barley
2010,Chile,568000,tonnes,Beer of barley
2011,Chile,596000,tonnes,Beer of barley
2012,Chile,600000,tonnes,Beer of barley
2013,Chile,620000,tonnes,Beer of barley
2014,Chile,700000,tonnes,Beer of barley
2015,Chile,750000,tonnes,Beer of barley
2016,Chile,800000,tonnes,Beer of barley
2017,Chile,841800,tonnes,Beer of barley
2018,Chile,867000,tonnes,Beer of barley
1961,Chile,1030560,tonnes,Wheat
1962,Chile,969750,tonnes,Wheat
1963,Chile,1135610,tonnes,Wheat
1964,Chile,1158880,tonnes,Wheat
1965,Chile,1115834,tonnes,Wheat
1966,Chile,1346410,tonnes,Wheat
1967,Chile,1203500,tonnes,Wheat
1968,Chile,1219700,tonnes,Wheat
1969,Chile,1214200,tonnes,Wheat
1970,Chile,1306900,tonnes,Wheat
1971,Chile,1367900,tonnes,Wheat
1972,Chile,1195135,tonnes,Wheat
1973,Chile,746684,tonnes,Wheat
1974,Chile,939050,tonnes,Wheat
1975,Chile,1003070,tonnes,Wheat
1976,Chile,866470,tonnes,Wheat
1977,Chile,1219320,tonnes,Wheat
1978,Chile,892620,tonnes,Wheat
1979,Chile,995140,tonnes,Wheat
1980,Chile,966000,tonnes,Wheat
1981,Chile,685970,tonnes,Wheat
1982,Chile,650000,tonnes,Wheat
1983,Chile,585950,tonnes,Wheat
1984,Chile,988280,tonnes,Wheat
1985,Chile,1164690,tonnes,Wheat
1986,Chile,1625809,tonnes,Wheat
1987,Chile,1874117,tonnes,Wheat
1988,Chile,1734199,tonnes,Wheat
1989,Chile,1765525,tonnes,Wheat
1990,Chile,1718214,tonnes,Wheat
1991,Chile,1588677,tonnes,Wheat
1992,Chile,1556588,tonnes,Wheat
1993,Chile,1323600,tonnes,Wheat
1994,Chile,1271200,tonnes,Wheat
1995,Chile,1383861,tonnes,Wheat
1996,Chile,1227148,tonnes,Wheat
1997,Chile,1676887,tonnes,Wheat
1998,Chile,1682040,tonnes,Wheat
1999,Chile,1196626,tonnes,Wheat
2000,Chile,1492710,tonnes,Wheat
2001,Chile,1780160,tonnes,Wheat
2002,Chile,1820387,tonnes,Wheat
2003,Chile,1797080,tonnes,Wheat
2004,Chile,1921652,tonnes,Wheat
2005,Chile,1851940,tonnes,Wheat
2006,Chile,1403689,tonnes,Wheat
2007,Chile,1095872,tonnes,Wheat
2008,Chile,1237691,tonnes,Wheat
2009,Chile,1145290,tonnes,Wheat
2010,Chile,1523921,tonnes,Wheat
2011,Chile,1575822,tonnes,Wheat
2012,Chile,1213101,tonnes,Wheat
2013,Chile,1474663,tonnes,Wheat
2014,Chile,1358128,tonnes,Wheat
2015,Chile,1482310,tonnes,Wheat
2016,Chile,1731935,tonnes,Wheat
2017,Chile,1349492,tonnes,Wheat
2018,Chile,1469003,tonnes,Wheat
2019,Chile,1399919,tonnes,Wheat
1961,Colombia,99390,tonnes,Barley
1962,Colombia,108000,tonnes,Barley
1963,Colombia,117587,tonnes,Barley
1964,Colombia,113649,tonnes,Barley
1965,Colombia,90000,tonnes,Barley
1966,Colombia,95000,tonnes,Barley
1967,Colombia,95200,tonnes,Barley
1968,Colombia,74800,tonnes,Barley
1969,Colombia,81800,tonnes,Barley
1970,Colombia,87100,tonnes,Barley
1971,Colombia,107200,tonnes,Barley
1972,Colombia,98000,tonnes,Barley
1973,Colombia,81500,tonnes,Barley
1974,Colombia,96900,tonnes,Barley
1975,Colombia,121800,tonnes,Barley
1976,Colombia,71400,tonnes,Barley
1977,Colombia,81300,tonnes,Barley
1978,Colombia,118900,tonnes,Barley
1979,Colombia,136600,tonnes,Barley
1980,Colombia,109460,tonnes,Barley
1981,Colombia,56400,tonnes,Barley
1982,Colombia,55600,tonnes,Barley
1983,Colombia,27800,tonnes,Barley
1984,Colombia,28200,tonnes,Barley
1985,Colombia,60400,tonnes,Barley
1986,Colombia,73200,tonnes,Barley
1987,Colombia,91600,tonnes,Barley
1988,Colombia,97200,tonnes,Barley
1989,Colombia,84600,tonnes,Barley
1990,Colombia,100400,tonnes,Barley
1991,Colombia,102400,tonnes,Barley
1992,Colombia,56039,tonnes,Barley
1993,Colombia,72552,tonnes,Barley
1994,Colombia,57702,tonnes,Barley
1995,Colombia,44930,tonnes,Barley
1996,Colombia,39647,tonnes,Barley
1997,Colombia,19009,tonnes,Barley
1998,Colombia,12126,tonnes,Barley
1999,Colombia,12131,tonnes,Barley
2000,Colombia,12291,tonnes,Barley
2001,Colombia,5625,tonnes,Barley
2002,Colombia,10719,tonnes,Barley
2003,Colombia,6963,tonnes,Barley
2004,Colombia,8370,tonnes,Barley
2005,Colombia,9058,tonnes,Barley
2006,Colombia,6591,tonnes,Barley
2007,Colombia,7730,tonnes,Barley
2008,Colombia,11042,tonnes,Barley
2009,Colombia,17567,tonnes,Barley
2010,Colombia,11747,tonnes,Barley
2011,Colombia,5475,tonnes,Barley
2012,Colombia,8288,tonnes,Barley
2013,Colombia,12978,tonnes,Barley
2014,Colombia,13868,tonnes,Barley
2015,Colombia,8137,tonnes,Barley
2016,Colombia,11545,tonnes,Barley
2017,Colombia,5510,tonnes,Barley
2018,Colombia,10004,tonnes,Barley
2019,Colombia,8527,tonnes,Barley
1961,Colombia,647100,tonnes,Beer of barley
1962,Colombia,651400,tonnes,Beer of barley
1963,Colombia,652900,tonnes,Beer of barley
1964,Colombia,663200,tonnes,Beer of barley
1965,Colombia,685400,tonnes,Beer of barley
1966,Colombia,644000,tonnes,Beer of barley
1967,Colombia,584700,tonnes,Beer of barley
1968,Colombia,567100,tonnes,Beer of barley
1969,Colombia,639000,tonnes,Beer of barley
1970,Colombia,705800,tonnes,Beer of barley
1971,Colombia,740000,tonnes,Beer of barley
1972,Colombia,772000,tonnes,Beer of barley
1973,Colombia,764900,tonnes,Beer of barley
1974,Colombia,819400,tonnes,Beer of barley
1975,Colombia,825000,tonnes,Beer of barley
1976,Colombia,832000,tonnes,Beer of barley
1977,Colombia,840000,tonnes,Beer of barley
1978,Colombia,845000,tonnes,Beer of barley
1979,Colombia,850000,tonnes,Beer of barley
1980,Colombia,850000,tonnes,Beer of barley
1981,Colombia,865000,tonnes,Beer of barley
1982,Colombia,900000,tonnes,Beer of barley
1983,Colombia,960000,tonnes,Beer of barley
1984,Colombia,940000,tonnes,Beer of barley
1985,Colombia,1000000,tonnes,Beer of barley
1986,Colombia,1000000,tonnes,Beer of barley
1987,Colombia,1070000,tonnes,Beer of barley
1988,Colombia,1130000,tonnes,Beer of barley
1989,Colombia,1080000,tonnes,Beer of barley
1990,Colombia,1250000,tonnes,Beer of barley
1991,Colombia,950000,tonnes,Beer of barley
1992,Colombia,600000,tonnes,Beer of barley
1993,Colombia,1100000,tonnes,Beer of barley
1994,Colombia,1000000,tonnes,Beer of barley
1995,Colombia,1050000,tonnes,Beer of barley
1996,Colombia,1000000,tonnes,Beer of barley
1997,Colombia,995000,tonnes,Beer of barley
1998,Colombia,985000,tonnes,Beer of barley
1999,Colombia,900000,tonnes,Beer of barley
2000,Colombia,1320000,tonnes,Beer of barley
2001,Colombia,1345200,tonnes,Beer of barley
2002,Colombia,1200000,tonnes,Beer of barley
2003,Colombia,1507400,tonnes,Beer of barley
2004,Colombia,1600000,tonnes,Beer of barley
2005,Colombia,1650000,tonnes,Beer of barley
2006,Colombia,1795522,tonnes,Beer of barley
2007,Colombia,1809248,tonnes,Beer of barley
2008,Colombia,1900000,tonnes,Beer of barley
