Year,Nation,Production Quantity,Unit,Item
2001,Chile,778498,tonnes,Maize
2002,Chile,924211,tonnes,Maize
2003,Chile,1189729,tonnes,Maize
2004,Chile,1320606,tonnes,Maize
2005,Chile,1507766,tonnes,Maize
2006,Chile,1381894,tonnes,Maize
2007,Chile,1122648,tonnes,Maize
2008,Chile,1365408,tonnes,Maize
2009,Chile,1345649,tonnes,Maize
2010,Chile,1357921,tonnes,Maize
2011,Chile,1437561,tonnes,Maize
2012,Chile,1493292,tonnes,Maize
2013,Chile,1518545,tonnes,Maize
2014,Chile,1186127,tonnes,Maize
2015,Chile,1538755,tonnes,Maize
2016,Chile,1174487,tonnes,Maize
2017,Chile,1062589,tonnes,Maize
2018,Chile,1110608,tonnes,Maize
2019,Chile,973178,tonnes,Maize
1961,Chile,136000,tonnes,"Maize, green"
1962,Chile,140000,tonnes,"Maize, green"
1963,Chile,144000,tonnes,"Maize, green"
1964,Chile,150000,tonnes,"Maize, green"
1965,Chile,156792,tonnes,"Maize, green"
1966,Chile,140000,tonnes,"Maize, green"
1967,Chile,130000,tonnes,"Maize, green"
1968,Chile,125000,tonnes,"Maize, green"
1969,Chile,120000,tonnes,"Maize, green"
1970,Chile,116000,tonnes,"Maize, green"
1971,Chile,112000,tonnes,"Maize, green"
1972,Chile,110000,tonnes,"Maize, green"
1973,Chile,107000,tonnes,"Maize, green"
1974,Chile,110000,tonnes,"Maize, green"
1975,Chile,119300,tonnes,"Maize, green"
1976,Chile,120000,tonnes,"Maize, green"
1977,Chile,130000,tonnes,"Maize, green"
1978,Chile,120000,tonnes,"Maize, green"
1979,Chile,118800,tonnes,"Maize, green"
1980,Chile,117600,tonnes,"Maize, green"
1981,Chile,142800,tonnes,"Maize, green"
1982,Chile,138000,tonnes,"Maize, green"
1983,Chile,142000,tonnes,"Maize, green"
1984,Chile,147000,tonnes,"Maize, green"
1985,Chile,122356,tonnes,"Maize, green"
1986,Chile,118000,tonnes,"Maize, green"
1987,Chile,109370,tonnes,"Maize, green"
1988,Chile,108280,tonnes,"Maize, green"
1989,Chile,171030,tonnes,"Maize, green"
1990,Chile,167010,tonnes,"Maize, green"
1991,Chile,204375,tonnes,"Maize, green"
1992,Chile,175785,tonnes,"Maize, green"
1993,Chile,203100,tonnes,"Maize, green"
1994,Chile,190134,tonnes,"Maize, green"
1995,Chile,190000,tonnes,"Maize, green"
1996,Chile,189481,tonnes,"Maize, green"
1997,Chile,170000,tonnes,"Maize, green"
1998,Chile,225000,tonnes,"Maize, green"
1999,Chile,220386,tonnes,"Maize, green"
2000,Chile,232500,tonnes,"Maize, green"
2001,Chile,240000,tonnes,"Maize, green"
2002,Chile,245000,tonnes,"Maize, green"
2003,Chile,250000,tonnes,"Maize, green"
2004,Chile,252000,tonnes,"Maize, green"
2005,Chile,230000,tonnes,"Maize, green"
2006,Chile,200000,tonnes,"Maize, green"
2007,Chile,165000,tonnes,"Maize, green"
2008,Chile,178300,tonnes,"Maize, green"
2009,Chile,180000,tonnes,"Maize, green"
2010,Chile,176000,tonnes,"Maize, green"
2011,Chile,161840,tonnes,"Maize, green"
2012,Chile,180000,tonnes,"Maize, green"
2013,Chile,191426,tonnes,"Maize, green"
2014,Chile,143065,tonnes,"Maize, green"
2015,Chile,134719,tonnes,"Maize, green"
2016,Chile,145263,tonnes,"Maize, green"
2017,Chile,138028,tonnes,"Maize, green"
2018,Chile,142750,tonnes,"Maize, green"
2019,Chile,145916,tonnes,"Maize, green"
1961,Colombia,757531,tonnes,Maize
1962,Colombia,753900,tonnes,Maize
1963,Colombia,781593,tonnes,Maize
1964,Colombia,968000,tonnes,Maize
1965,Colombia,870755,tonnes,Maize
1966,Colombia,850000,tonnes,Maize
1967,Colombia,850000,tonnes,Maize
1968,Colombia,886000,tonnes,Maize
1969,Colombia,872500,tonnes,Maize
1970,Colombia,876800,tonnes,Maize
1971,Colombia,818500,tonnes,Maize
1972,Colombia,806200,tonnes,Maize
1973,Colombia,739100,tonnes,Maize
1974,Colombia,791500,tonnes,Maize
1975,Colombia,722600,tonnes,Maize
1976,Colombia,883700,tonnes,Maize
1977,Colombia,752800,tonnes,Maize
1978,Colombia,862200,tonnes,Maize
1979,Colombia,870200,tonnes,Maize
1980,Colombia,853560,tonnes,Maize
1981,Colombia,880000,tonnes,Maize
1982,Colombia,898500,tonnes,Maize
1983,Colombia,863800,tonnes,Maize
1984,Colombia,864312,tonnes,Maize
1985,Colombia,762600,tonnes,Maize
1986,Colombia,788100,tonnes,Maize
1987,Colombia,859600,tonnes,Maize
1988,Colombia,907800,tonnes,Maize
1989,Colombia,1043800,tonnes,Maize
1990,Colombia,1213300,tonnes,Maize
1991,Colombia,1273600,tonnes,Maize
1992,Colombia,1055670,tonnes,Maize
1993,Colombia,1129752,tonnes,Maize
1994,Colombia,1161090,tonnes,Maize
1995,Colombia,1019716,tonnes,Maize
1996,Colombia,966922,tonnes,Maize
1997,Colombia,977911,tonnes,Maize
1998,Colombia,754578,tonnes,Maize
1999,Colombia,971202,tonnes,Maize
2000,Colombia,1204471,tonnes,Maize
2001,Colombia,1191901,tonnes,Maize
2002,Colombia,1263544,tonnes,Maize
2003,Colombia,1513950,tonnes,Maize
2004,Colombia,1623214,tonnes,Maize
2005,Colombia,1588316,tonnes,Maize
2006,Colombia,1531145,tonnes,Maize
2007,Colombia,1733290,tonnes,Maize
2008,Colombia,1726546,tonnes,Maize
2009,Colombia,1560347,tonnes,Maize
2010,Colombia,1421868,tonnes,Maize
2011,Colombia,1719795,tonnes,Maize
2012,Colombia,1872855,tonnes,Maize
2013,Colombia,1779069,tonnes,Maize
2014,Colombia,1803039,tonnes,Maize
2015,Colombia,1471026,tonnes,Maize
2016,Colombia,1295089,tonnes,Maize
2017,Colombia,1329856,tonnes,Maize
2018,Colombia,1378368,tonnes,Maize
2019,Colombia,1394863,tonnes,Maize
1961,Colombia,4026,tonnes,"Oil, maize"
1962,Colombia,3647,tonnes,"Oil, maize"
1963,Colombia,3741,tonnes,"Oil, maize"
1964,Colombia,3483,tonnes,"Oil, maize"
1965,Colombia,4195,tonnes,"Oil, maize"
1966,Colombia,4151,tonnes,"Oil, maize"
1967,Colombia,4179,tonnes,"Oil, maize"
1968,Colombia,4347,tonnes,"Oil, maize"
1969,Colombia,3957,tonnes,"Oil, maize"
1970,Colombia,4103,tonnes,"Oil, maize"
1971,Colombia,4266,tonnes,"Oil, maize"
1972,Colombia,3986,tonnes,"Oil, maize"
1973,Colombia,4185,tonnes,"Oil, maize"
1974,Colombia,4118,tonnes,"Oil, maize"
1975,Colombia,3322,tonnes,"Oil, maize"
1976,Colombia,4482,tonnes,"Oil, maize"
1977,Colombia,4186,tonnes,"Oil, maize"
1978,Colombia,4617,tonnes,"Oil, maize"
1979,Colombia,4629,tonnes,"Oil, maize"
1980,Colombia,4313,tonnes,"Oil, maize"
1981,Colombia,4409,tonnes,"Oil, maize"
1982,Colombia,4573,tonnes,"Oil, maize"
1983,Colombia,4829,tonnes,"Oil, maize"
1984,Colombia,4474,tonnes,"Oil, maize"
1985,Colombia,4151,tonnes,"Oil, maize"
1986,Colombia,4131,tonnes,"Oil, maize"
1987,Colombia,4224,tonnes,"Oil, maize"
1988,Colombia,4656,tonnes,"Oil, maize"
1989,Colombia,5112,tonnes,"Oil, maize"
1990,Colombia,17947,tonnes,"Oil, maize"
1991,Colombia,18493,tonnes,"Oil, maize"
1992,Colombia,20704,tonnes,"Oil, maize"
1993,Colombia,22477,tonnes,"Oil, maize"
1994,Colombia,22229,tonnes,"Oil, maize"
1995,Colombia,22876,tonnes,"Oil, maize"
1996,Colombia,24613,tonnes,"Oil, maize"
1997,Colombia,25088,tonnes,"Oil, maize"
1998,Colombia,25619,tonnes,"Oil, maize"
1999,Colombia,26641,tonnes,"Oil, maize"
2000,Colombia,27639,tonnes,"Oil, maize"
2001,Colombia,28138,tonnes,"Oil, maize"
2002,Colombia,28861,tonnes,"Oil, maize"
2003,Colombia,29317,tonnes,"Oil, maize"
2004,Colombia,30036,tonnes,"Oil, maize"
2005,Colombia,29320,tonnes,"Oil, maize"
2006,Colombia,28421,tonnes,"Oil, maize"
2007,Colombia,26961,tonnes,"Oil, maize"
2008,Colombia,26205,tonnes,"Oil, maize"
2009,Colombia,23634,tonnes,"Oil, maize"
2010,Colombia,22319,tonnes,"Oil, maize"
2011,Colombia,23737,tonnes,"Oil, maize"
2012,Colombia,8930,tonnes,"Oil, maize"
2013,Colombia,8901,tonnes,"Oil, maize"
2014,Colombia,9394,tonnes,"Oil, maize"
2015,Colombia,7528,tonnes,"Oil, maize"
2016,Colombia,7898,tonnes,"Oil, maize"
2017,Colombia,10594,tonnes,"Oil, maize"
2018,Colombia,12049,tonnes,"Oil, maize"
1961,Costa Rica,51913,tonnes,Maize
1962,Costa Rica,56794,tonnes,Maize
1963,Costa Rica,59017,tonnes,Maize
1964,Costa Rica,61224,tonnes,Maize
1965,Costa Rica,77285,tonnes,Maize
1966,Costa Rica,77491,tonnes,Maize
1967,Costa Rica,84771,tonnes,Maize
1968,Costa Rica,81647,tonnes,Maize
1969,Costa Rica,76750,tonnes,Maize
1970,Costa Rica,71294,tonnes,Maize
1971,Costa Rica,70073,tonnes,Maize
1972,Costa Rica,75910,tonnes,Maize
1973,Costa Rica,65476,tonnes,Maize
1974,Costa Rica,60519,tonnes,Maize
1975,Costa Rica,67767,tonnes,Maize
1976,Costa Rica,91672,tonnes,Maize
1977,Costa Rica,84703,tonnes,Maize
1978,Costa Rica,62284,tonnes,Maize
1979,Costa Rica,72880,tonnes,Maize
1980,Costa Rica,75314,tonnes,Maize
1981,Costa Rica,82796,tonnes,Maize
1982,Costa Rica,82300,tonnes,Maize
1983,Costa Rica,94113,tonnes,Maize
1984,Costa Rica,102869,tonnes,Maize
1985,Costa Rica,118660,tonnes,Maize
1986,Costa Rica,120211,tonnes,Maize
1987,Costa Rica,127000,tonnes,Maize
1988,Costa Rica,98200,tonnes,Maize
1989,Costa Rica,82730,tonnes,Maize
1990,Costa Rica,66499,tonnes,Maize
1991,Costa Rica,51469,tonnes,Maize
1992,Costa Rica,39391,tonnes,Maize
1993,Costa Rica,36110,tonnes,Maize
1994,Costa Rica,34516,tonnes,Maize
1995,Costa Rica,26810,tonnes,Maize
1996,Costa Rica,29794,tonnes,Maize
1997,Costa Rica,33329,tonnes,Maize
1998,Costa Rica,24066,tonnes,Maize
1999,Costa Rica,28136,tonnes,Maize
2000,Costa Rica,18502,tonnes,Maize
2001,Costa Rica,12755,tonnes,Maize
2002,Costa Rica,11600,tonnes,Maize
2003,Costa Rica,14644,tonnes,Maize
2004,Costa Rica,12649,tonnes,Maize
2005,Costa Rica,13223,tonnes,Maize
2006,Costa Rica,13002,tonnes,Maize
2007,Costa Rica,19486,tonnes,Maize
2008,Costa Rica,12766,tonnes,Maize
2009,Costa Rica,23860,tonnes,Maize
2010,Costa Rica,18765,tonnes,Maize
2011,Costa Rica,18501,tonnes,Maize
2012,Costa Rica,17323,tonnes,Maize
2013,Costa Rica,13969,tonnes,Maize
2014,Costa Rica,10430,tonnes,Maize
2015,Costa Rica,8072,tonnes,Maize
2016,Costa Rica,9542,tonnes,Maize
2017,Costa Rica,6720,tonnes,Maize
2018,Costa Rica,5614,tonnes,Maize
2019,Costa Rica,6241,tonnes,Maize
1961,Dominican Republic,50233,tonnes,Maize
1962,Dominican Republic,48464,tonnes,Maize
1963,Dominican Republic,45583,tonnes,Maize
1964,Dominican Republic,43198,tonnes,Maize
1965,Dominican Republic,37500,tonnes,Maize
1966,Dominican Republic,42500,tonnes,Maize
1967,Dominican Republic,38548,tonnes,Maize
1968,Dominican Republic,40000,tonnes,Maize
1969,Dominican Republic,43000,tonnes,Maize
1970,Dominican Republic,45000,tonnes,Maize
1971,Dominican Republic,49000,tonnes,Maize
1972,Dominican Republic,50000,tonnes,Maize
1973,Dominican Republic,46600,tonnes,Maize
1974,Dominican Republic,48800,tonnes,Maize
1975,Dominican Republic,46122,tonnes,Maize
1976,Dominican Republic,66621,tonnes,Maize
1977,Dominican Republic,65488,tonnes,Maize
1978,Dominican Republic,66032,tonnes,Maize
1979,Dominican Republic,38228,tonnes,Maize
1980,Dominican Republic,44488,tonnes,Maize
1981,Dominican Republic,40271,tonnes,Maize
1982,Dominican Republic,27709,tonnes,Maize
1983,Dominican Republic,38457,tonnes,Maize
1984,Dominican Republic,93194,tonnes,Maize
1985,Dominican Republic,66786,tonnes,Maize
1986,Dominican Republic,47098,tonnes,Maize
1987,Dominican Republic,42845,tonnes,Maize
1988,Dominican Republic,57098,tonnes,Maize
1989,Dominican Republic,52300,tonnes,Maize
1990,Dominican Republic,39694,tonnes,Maize
1991,Dominican Republic,43209,tonnes,Maize
1992,Dominican Republic,46154,tonnes,Maize
1993,Dominican Republic,40608,tonnes,Maize
1994,Dominican Republic,28504,tonnes,Maize
1995,Dominican Republic,46948,tonnes,Maize
1996,Dominican Republic,40308,tonnes,Maize
1997,Dominican Republic,33877,tonnes,Maize
1998,Dominican Republic,37045,tonnes,Maize
1999,Dominican Republic,30319,tonnes,Maize
2000,Dominican Republic,23919,tonnes,Maize
2001,Dominican Republic,36515,tonnes,Maize
2002,Dominican Republic,30267,tonnes,Maize
2003,Dominican Republic,43990,tonnes,Maize
2004,Dominican Republic,37708,tonnes,Maize
2005,Dominican Republic,35170,tonnes,Maize
2006,Dominican Republic,30899,tonnes,Maize
2007,Dominican Republic,29429,tonnes,Maize
2008,Dominican Republic,27537,tonnes,Maize
2009,Dominican Republic,35037,tonnes,Maize
2010,Dominican Republic,35078,tonnes,Maize
2011,Dominican Republic,35431,tonnes,Maize
2012,Dominican Republic,41591,tonnes,Maize
2013,Dominican Republic,45416,tonnes,Maize
2014,Dominican Republic,35974,tonnes,Maize
2015,Dominican Republic,34056,tonnes,Maize
2016,Dominican Republic,41666,tonnes,Maize
2017,Dominican Republic,44007,tonnes,Maize
2018,Dominican Republic,44590,tonnes,Maize
2019,Dominican Republic,49840,tonnes,Maize
1961,Ecuador,153047,tonnes,Maize
1962,Ecuador,138365,tonnes,Maize
1963,Ecuador,191953,tonnes,Maize
1964,Ecuador,128780,tonnes,Maize
1965,Ecuador,191363,tonnes,Maize
1966,Ecuador,174905,tonnes,Maize
1967,Ecuador,227769,tonnes,Maize
1968,Ecuador,173892,tonnes,Maize
1969,Ecuador,211189,tonnes,Maize
1970,Ecuador,256067,tonnes,Maize
1971,Ecuador,249683,tonnes,Maize
1972,Ecuador,257739,tonnes,Maize
1973,Ecuador,245661,tonnes,Maize
1974,Ecuador,255780,tonnes,Maize
1975,Ecuador,273027,tonnes,Maize
1976,Ecuador,274987,tonnes,Maize
1977,Ecuador,218450,tonnes,Maize
1978,Ecuador,175760,tonnes,Maize
1979,Ecuador,217870,tonnes,Maize
1980,Ecuador,241680,tonnes,Maize
1981,Ecuador,281245,tonnes,Maize
1982,Ecuador,323978,tonnes,Maize
1983,Ecuador,229417,tonnes,Maize
1984,Ecuador,325840,tonnes,Maize
1985,Ecuador,362611,tonnes,Maize
1986,Ecuador,466880,tonnes,Maize
1987,Ecuador,431040,tonnes,Maize
1988,Ecuador,397622,tonnes,Maize
1989,Ecuador,484543,tonnes,Maize
1990,Ecuador,465399,tonnes,Maize
1991,Ecuador,513028,tonnes,Maize
1992,Ecuador,521682,tonnes,Maize
1993,Ecuador,581238,tonnes,Maize
1994,Ecuador,581401,tonnes,Maize
1995,Ecuador,557388,tonnes,Maize
1996,Ecuador,603410,tonnes,Maize
1997,Ecuador,623481,tonnes,Maize
1998,Ecuador,382464,tonnes,Maize
1999,Ecuador,500314,tonnes,Maize
2000,Ecuador,587516,tonnes,Maize
2001,Ecuador,337057,tonnes,Maize
2002,Ecuador,583361,tonnes,Maize
2003,Ecuador,625424,tonnes,Maize
2004,Ecuador,785191,tonnes,Maize
2005,Ecuador,788837,tonnes,Maize
2006,Ecuador,733627,tonnes,Maize
2007,Ecuador,944952,tonnes,Maize
2008,Ecuador,804503,tonnes,Maize
2009,Ecuador,811386,tonnes,Maize
2010,Ecuador,984096,tonnes,Maize
2011,Ecuador,963262,tonnes,Maize
2012,Ecuador,1329532,tonnes,Maize
2013,Ecuador,1177182,tonnes,Maize
2014,Ecuador,1667704,tonnes,Maize
2015,Ecuador,1873525,tonnes,Maize
2016,Ecuador,1091108,tonnes,Maize
2017,Ecuador,1436106,tonnes,Maize
2018,Ecuador,1324147,tonnes,Maize
2019,Ecuador,1479770,tonnes,Maize
1961,El Salvador,176300,tonnes,Maize
1962,El Salvador,213900,tonnes,Maize
1963,El Salvador,207077,tonnes,Maize
1964,El Salvador,191611,tonnes,Maize
1965,El Salvador,203006,tonnes,Maize
1966,El Salvador,265914,tonnes,Maize
1967,El Salvador,208840,tonnes,Maize
1968,El Salvador,257550,tonnes,Maize
1969,El Salvador,278967,tonnes,Maize
1970,El Salvador,363078,tonnes,Maize
1971,El Salvador,377200,tonnes,Maize
1972,El Salvador,236782,tonnes,Maize
1973,El Salvador,405520,tonnes,Maize
1974,El Salvador,352751,tonnes,Maize
1975,El Salvador,439245,tonnes,Maize
1976,El Salvador,342429,tonnes,Maize
1977,El Salvador,379738,tonnes,Maize
1978,El Salvador,506947,tonnes,Maize
1979,El Salvador,522767,tonnes,Maize
1980,El Salvador,529368,tonnes,Maize
1981,El Salvador,499919,tonnes,Maize
1982,El Salvador,414000,tonnes,Maize
1983,El Salvador,443118,tonnes,Maize
1984,El Salvador,527230,tonnes,Maize
1985,El Salvador,495380,tonnes,Maize
1986,El Salvador,437000,tonnes,Maize
1987,El Salvador,578496,tonnes,Maize
1988,El Salvador,595985,tonnes,Maize
1989,El Salvador,588538,tonnes,Maize
1990,El Salvador,602609,tonnes,Maize
1991,El Salvador,504289,tonnes,Maize
1992,El Salvador,705585,tonnes,Maize
1993,El Salvador,630130,tonnes,Maize
1994,El Salvador,480654,tonnes,Maize
1995,El Salvador,647280,tonnes,Maize
1996,El Salvador,629961,tonnes,Maize
1997,El Salvador,507650,tonnes,Maize
1998,El Salvador,563095,tonnes,Maize
1999,El Salvador,659760,tonnes,Maize
2000,El Salvador,582676,tonnes,Maize
2001,El Salvador,571471,tonnes,Maize
2002,El Salvador,644363,tonnes,Maize
2003,El Salvador,627980,tonnes,Maize
2004,El Salvador,648045,tonnes,Maize
2005,El Salvador,727607,tonnes,Maize
2006,El Salvador,742067,tonnes,Maize
2007,El Salvador,699416,tonnes,Maize
2008,El Salvador,868259,tonnes,Maize
2009,El Salvador,785965,tonnes,Maize
2010,El Salvador,768113,tonnes,Maize
2011,El Salvador,756352,tonnes,Maize
2012,El Salvador,925839,tonnes,Maize
2013,El Salvador,866701,tonnes,Maize
2014,El Salvador,819311,tonnes,Maize
2015,El Salvador,710444,tonnes,Maize
2016,El Salvador,923472,tonnes,Maize
2017,El Salvador,904204,tonnes,Maize
2018,El Salvador,685509,tonnes,Maize
2019,El Salvador,870000,tonnes,Maize
1961,El Salvador,,tonnes,"Maize, green"
1962,El Salvador,,tonnes,"Maize, green"
1963,El Salvador,,tonnes,"Maize, green"
1964,El Salvador,,tonnes,"Maize, green"
1965,El Salvador,,tonnes,"Maize, green"
1966,El Salvador,,tonnes,"Maize, green"
1967,El Salvador,,tonnes,"Maize, green"
1968,El Salvador,,tonnes,"Maize, green"
1969,El Salvador,,tonnes,"Maize, green"
1970,El Salvador,,tonnes,"Maize, green"
1971,El Salvador,,tonnes,"Maize, green"
1972,El Salvador,,tonnes,"Maize, green"
1973,El Salvador,,tonnes,"Maize, green"
1974,El Salvador,,tonnes,"Maize, green"
1975,El Salvador,,tonnes,"Maize, green"
1976,El Salvador,,tonnes,"Maize, green"
1977,El Salvador,,tonnes,"Maize, green"
1978,El Salvador,,tonnes,"Maize, green"
1979,El Salvador,,tonnes,"Maize, green"
1980,El Salvador,,tonnes,"Maize, green"
1981,El Salvador,,tonnes,"Maize, green"
1982,El Salvador,,tonnes,"Maize, green"
1983,El Salvador,,tonnes,"Maize, green"
1984,El Salvador,,tonnes,"Maize, green"
1985,El Salvador,,tonnes,"Maize, green"
1986,El Salvador,,tonnes,"Maize, green"
1987,El Salvador,,tonnes,"Maize, green"
1988,El Salvador,,tonnes,"Maize, green"
1989,El Salvador,,tonnes,"Maize, green"
1990,El Salvador,,tonnes,"Maize, green"
1991,El Salvador,,tonnes,"Maize, green"
1992,El Salvador,,tonnes,"Maize, green"
1993,El Salvador,,tonnes,"Maize, green"
1994,El Salvador,,tonnes,"Maize, green"
1995,El Salvador,,tonnes,"Maize, green"
1996,El Salvador,,tonnes,"Maize, green"
1997,El Salvador,,tonnes,"Maize, green"
1998,El Salvador,,tonnes,"Maize, green"
1999,El Salvador,,tonnes,"Maize, green"
2000,El Salvador,,tonnes,"Maize, green"
2001,El Salvador,,tonnes,"Maize, green"
2002,El Salvador,,tonnes,"Maize, green"
2003,El Salvador,,tonnes,"Maize, green"
2004,El Salvador,,tonnes,"Maize, green"
2005,El Salvador,24780,tonnes,"Maize, green"
2006,El Salvador,28248,tonnes,"Maize, green"
2007,El Salvador,30000,tonnes,"Maize, green"
2008,El Salvador,33305,tonnes,"Maize, green"
2009,El Salvador,29920,tonnes,"Maize, green"
2010,El Salvador,29920,tonnes,"Maize, green"
2011,El Salvador,31871,tonnes,"Maize, green"
2012,El Salvador,32834,tonnes,"Maize, green"
2013,El Salvador,34942,tonnes,"Maize, green"
2014,El Salvador,35434,tonnes,"Maize, green"
2015,El Salvador,32806,tonnes,"Maize, green"
2016,El Salvador,36799,tonnes,"Maize, green"
2017,El Salvador,29505,tonnes,"Maize, green"
2018,El Salvador,29393,tonnes,"Maize, green"
2019,El Salvador,30787,tonnes,"Maize, green"
1961,Guatemala,518100,tonnes,Maize
1962,Guatemala,559000,tonnes,Maize
1963,Guatemala,589000,tonnes,Maize
1964,Guatemala,643000,tonnes,Maize
1965,Guatemala,645661,tonnes,Maize
1966,Guatemala,595465,tonnes,Maize
1967,Guatemala,607426,tonnes,Maize
1968,Guatemala,688890,tonnes,Maize
1969,Guatemala,718819,tonnes,Maize
1970,Guatemala,785846,tonnes,Maize
1971,Guatemala,747364,tonnes,Maize
1972,Guatemala,801943,tonnes,Maize
1973,Guatemala,812680,tonnes,Maize
1974,Guatemala,799489,tonnes,Maize
1975,Guatemala,933542,tonnes,Maize
1976,Guatemala,845900,tonnes,Maize
1977,Guatemala,841900,tonnes,Maize
1978,Guatemala,906412,tonnes,Maize
1979,Guatemala,940590,tonnes,Maize
1980,Guatemala,902419,tonnes,Maize
1981,Guatemala,997464,tonnes,Maize
1982,Guatemala,1099837,tonnes,Maize
1983,Guatemala,1045800,tonnes,Maize
1984,Guatemala,922000,tonnes,Maize
1985,Guatemala,1088400,tonnes,Maize
1986,Guatemala,1196000,tonnes,Maize
1987,Guatemala,1172080,tonnes,Maize
1988,Guatemala,1199864,tonnes,Maize
1989,Guatemala,1246780,tonnes,Maize
1990,Guatemala,1272240,tonnes,Maize
1991,Guatemala,1233250,tonnes,Maize
1992,Guatemala,1366380,tonnes,Maize
1993,Guatemala,1294780,tonnes,Maize
1994,Guatemala,1187692,tonnes,Maize
1995,Guatemala,1061583,tonnes,Maize
1996,Guatemala,1046795,tonnes,Maize
1997,Guatemala,860936,tonnes,Maize
1998,Guatemala,1068779,tonnes,Maize
1999,Guatemala,1024860,tonnes,Maize
2000,Guatemala,1053550,tonnes,Maize
2001,Guatemala,1224268,tonnes,Maize
2002,Guatemala,1241723,tonnes,Maize
2003,Guatemala,1260452,tonnes,Maize
2004,Guatemala,1280668,tonnes,Maize
2005,Guatemala,1375986,tonnes,Maize
2006,Guatemala,1489606,tonnes,Maize
2007,Guatemala,1598432,tonnes,Maize
2008,Guatemala,1721610,tonnes,Maize
2009,Guatemala,1625811,tonnes,Maize
2010,Guatemala,1638249,tonnes,Maize
2011,Guatemala,1675235,tonnes,Maize
2012,Guatemala,1723465,tonnes,Maize
2013,Guatemala,1795160,tonnes,Maize
2014,Guatemala,1815281,tonnes,Maize
2015,Guatemala,1853900,tonnes,Maize
2016,Guatemala,1899318,tonnes,Maize
2017,Guatemala,1951551,tonnes,Maize
2018,Guatemala,1977433,tonnes,Maize
2019,Guatemala,1870000,tonnes,Maize
1961,Guyana,1300,tonnes,Maize
1962,Guyana,857,tonnes,Maize
1963,Guyana,879,tonnes,Maize
1964,Guyana,1234,tonnes,Maize
1965,Guyana,1388,tonnes,Maize
1966,Guyana,1083,tonnes,Maize
1967,Guyana,1255,tonnes,Maize
1968,Guyana,1356,tonnes,Maize
1969,Guyana,1768,tonnes,Maize
1970,Guyana,1860,tonnes,Maize
1971,Guyana,2409,tonnes,Maize
1972,Guyana,2812,tonnes,Maize
1973,Guyana,3331,tonnes,Maize
1974,Guyana,2722,tonnes,Maize
1975,Guyana,5806,tonnes,Maize
1976,Guyana,2495,tonnes,Maize
1977,Guyana,3266,tonnes,Maize
1978,Guyana,2268,tonnes,Maize
1979,Guyana,1669,tonnes,Maize
1980,Guyana,1678,tonnes,Maize
1981,Guyana,680,tonnes,Maize
1982,Guyana,680,tonnes,Maize
1983,Guyana,816,tonnes,Maize
1984,Guyana,700,tonnes,Maize
1985,Guyana,1100,tonnes,Maize
1986,Guyana,1448,tonnes,Maize
1987,Guyana,2946,tonnes,Maize
1988,Guyana,2900,tonnes,Maize
1989,Guyana,3000,tonnes,Maize
1990,Guyana,3000,tonnes,Maize
1991,Guyana,3100,tonnes,Maize
1992,Guyana,3200,tonnes,Maize
1993,Guyana,3500,tonnes,Maize
1994,Guyana,3300,tonnes,Maize
1995,Guyana,3800,tonnes,Maize
1996,Guyana,3100,tonnes,Maize
1997,Guyana,7900,tonnes,Maize
1998,Guyana,3100,tonnes,Maize
1999,Guyana,3200,tonnes,Maize
2000,Guyana,3829,tonnes,Maize
2001,Guyana,2023,tonnes,Maize
2002,Guyana,2000,tonnes,Maize
2003,Guyana,4000,tonnes,Maize
2004,Guyana,5500,tonnes,Maize
2005,Guyana,4000,tonnes,Maize
2006,Guyana,3000,tonnes,Maize
2007,Guyana,7900,tonnes,Maize
2008,Guyana,4000,tonnes,Maize
2009,Guyana,5000,tonnes,Maize
2010,Guyana,4339,tonnes,Maize
2011,Guyana,4320,tonnes,Maize
2012,Guyana,4000,tonnes,Maize
2013,Guyana,4000,tonnes,Maize
2014,Guyana,4000,tonnes,Maize
2015,Guyana,4000,tonnes,Maize
2016,Guyana,4000,tonnes,Maize
2017,Guyana,4000,tonnes,Maize
2018,Guyana,4000,tonnes,Maize
2019,Guyana,4000,tonnes,Maize
1961,Haiti,228000,tonnes,Maize
1962,Haiti,229000,tonnes,Maize
1963,Haiti,230000,tonnes,Maize
1964,Haiti,232000,tonnes,Maize
1965,Haiti,234000,tonnes,Maize
1966,Haiti,233700,tonnes,Maize
1967,Haiti,246000,tonnes,Maize
1968,Haiti,220000,tonnes,Maize
1969,Haiti,242000,tonnes,Maize
1970,Haiti,240000,tonnes,Maize
1971,Haiti,252000,tonnes,Maize
1972,Haiti,257000,tonnes,Maize
1973,Haiti,204000,tonnes,Maize
1974,Haiti,204000,tonnes,Maize
1975,Haiti,180000,tonnes,Maize
1976,Haiti,180000,tonnes,Maize
1977,Haiti,168260,tonnes,Maize
1978,Haiti,161442,tonnes,Maize
1979,Haiti,183331,tonnes,Maize
1980,Haiti,179170,tonnes,Maize
1981,Haiti,175700,tonnes,Maize
1982,Haiti,170900,tonnes,Maize
1983,Haiti,186000,tonnes,Maize
1984,Haiti,186450,tonnes,Maize
1985,Haiti,196295,tonnes,Maize
1986,Haiti,205691,tonnes,Maize
1987,Haiti,205000,tonnes,Maize
1988,Haiti,202329,tonnes,Maize
1989,Haiti,196000,tonnes,Maize
1990,Haiti,163000,tonnes,Maize
