Year,Nation,Production Quantity,Unit,Item
2013,Argentina,175334,tonnes,Bananas
2014,Argentina,175891,tonnes,Bananas
2015,Argentina,176076,tonnes,Bananas
2016,Argentina,175853,tonnes,Bananas
2017,Argentina,176087,tonnes,Bananas
2018,Argentina,176321,tonnes,Bananas
2019,Argentina,176555,tonnes,Bananas
1961,Argentina,40000,tonnes,Grapefruit (inc. pomelos)
1962,Argentina,47000,tonnes,Grapefruit (inc. pomelos)
1963,Argentina,50000,tonnes,Grapefruit (inc. pomelos)
1964,Argentina,60000,tonnes,Grapefruit (inc. pomelos)
1965,Argentina,72000,tonnes,Grapefruit (inc. pomelos)
1966,Argentina,84000,tonnes,Grapefruit (inc. pomelos)
1967,Argentina,82000,tonnes,Grapefruit (inc. pomelos)
1968,Argentina,84000,tonnes,Grapefruit (inc. pomelos)
1969,Argentina,112300,tonnes,Grapefruit (inc. pomelos)
1970,Argentina,131100,tonnes,Grapefruit (inc. pomelos)
1971,Argentina,143700,tonnes,Grapefruit (inc. pomelos)
1972,Argentina,140000,tonnes,Grapefruit (inc. pomelos)
1973,Argentina,179400,tonnes,Grapefruit (inc. pomelos)
1974,Argentina,177000,tonnes,Grapefruit (inc. pomelos)
1975,Argentina,185000,tonnes,Grapefruit (inc. pomelos)
1976,Argentina,180000,tonnes,Grapefruit (inc. pomelos)
1977,Argentina,170000,tonnes,Grapefruit (inc. pomelos)
1978,Argentina,145000,tonnes,Grapefruit (inc. pomelos)
1979,Argentina,134000,tonnes,Grapefruit (inc. pomelos)
1980,Argentina,164000,tonnes,Grapefruit (inc. pomelos)
1981,Argentina,150000,tonnes,Grapefruit (inc. pomelos)
1982,Argentina,147600,tonnes,Grapefruit (inc. pomelos)
1983,Argentina,147000,tonnes,Grapefruit (inc. pomelos)
1984,Argentina,145000,tonnes,Grapefruit (inc. pomelos)
1985,Argentina,173700,tonnes,Grapefruit (inc. pomelos)
1986,Argentina,177900,tonnes,Grapefruit (inc. pomelos)
1987,Argentina,174400,tonnes,Grapefruit (inc. pomelos)
1988,Argentina,176100,tonnes,Grapefruit (inc. pomelos)
1989,Argentina,154700,tonnes,Grapefruit (inc. pomelos)
1990,Argentina,166580,tonnes,Grapefruit (inc. pomelos)
1991,Argentina,203900,tonnes,Grapefruit (inc. pomelos)
1992,Argentina,191900,tonnes,Grapefruit (inc. pomelos)
1993,Argentina,196540,tonnes,Grapefruit (inc. pomelos)
1994,Argentina,228671,tonnes,Grapefruit (inc. pomelos)
1995,Argentina,195918,tonnes,Grapefruit (inc. pomelos)
1996,Argentina,166784,tonnes,Grapefruit (inc. pomelos)
1997,Argentina,232766,tonnes,Grapefruit (inc. pomelos)
1998,Argentina,216073,tonnes,Grapefruit (inc. pomelos)
1999,Argentina,205270,tonnes,Grapefruit (inc. pomelos)
2000,Argentina,217905,tonnes,Grapefruit (inc. pomelos)
2001,Argentina,199489,tonnes,Grapefruit (inc. pomelos)
2002,Argentina,204751,tonnes,Grapefruit (inc. pomelos)
2003,Argentina,184162,tonnes,Grapefruit (inc. pomelos)
2004,Argentina,177210,tonnes,Grapefruit (inc. pomelos)
2005,Argentina,272704,tonnes,Grapefruit (inc. pomelos)
2006,Argentina,240000,tonnes,Grapefruit (inc. pomelos)
2007,Argentina,220000,tonnes,Grapefruit (inc. pomelos)
2008,Argentina,243695,tonnes,Grapefruit (inc. pomelos)
2009,Argentina,237479,tonnes,Grapefruit (inc. pomelos)
2010,Argentina,188820,tonnes,Grapefruit (inc. pomelos)
2011,Argentina,172382,tonnes,Grapefruit (inc. pomelos)
2012,Argentina,132196,tonnes,Grapefruit (inc. pomelos)
2013,Argentina,113549,tonnes,Grapefruit (inc. pomelos)
2014,Argentina,130786,tonnes,Grapefruit (inc. pomelos)
2015,Argentina,130382,tonnes,Grapefruit (inc. pomelos)
2016,Argentina,102259,tonnes,Grapefruit (inc. pomelos)
2017,Argentina,112000,tonnes,Grapefruit (inc. pomelos)
2018,Argentina,114118,tonnes,Grapefruit (inc. pomelos)
2019,Argentina,112630,tonnes,Grapefruit (inc. pomelos)
1961,Argentina,86600,tonnes,Lemons and limes
1962,Argentina,82000,tonnes,Lemons and limes
1963,Argentina,79300,tonnes,Lemons and limes
1964,Argentina,79000,tonnes,Lemons and limes
1965,Argentina,70000,tonnes,Lemons and limes
1966,Argentina,89000,tonnes,Lemons and limes
1967,Argentina,74600,tonnes,Lemons and limes
1968,Argentina,179000,tonnes,Lemons and limes
1969,Argentina,194000,tonnes,Lemons and limes
1970,Argentina,202457,tonnes,Lemons and limes
1971,Argentina,198600,tonnes,Lemons and limes
1972,Argentina,186000,tonnes,Lemons and limes
1973,Argentina,232770,tonnes,Lemons and limes
1974,Argentina,306000,tonnes,Lemons and limes
1975,Argentina,339000,tonnes,Lemons and limes
1976,Argentina,247000,tonnes,Lemons and limes
1977,Argentina,320000,tonnes,Lemons and limes
1978,Argentina,280000,tonnes,Lemons and limes
1979,Argentina,301000,tonnes,Lemons and limes
1980,Argentina,396000,tonnes,Lemons and limes
1981,Argentina,409000,tonnes,Lemons and limes
1982,Argentina,384000,tonnes,Lemons and limes
1983,Argentina,357000,tonnes,Lemons and limes
1984,Argentina,367600,tonnes,Lemons and limes
1985,Argentina,460000,tonnes,Lemons and limes
1986,Argentina,481000,tonnes,Lemons and limes
1987,Argentina,528300,tonnes,Lemons and limes
1988,Argentina,516500,tonnes,Lemons and limes
1989,Argentina,301200,tonnes,Lemons and limes
1990,Argentina,534100,tonnes,Lemons and limes
1991,Argentina,656000,tonnes,Lemons and limes
1992,Argentina,660700,tonnes,Lemons and limes
1993,Argentina,612200,tonnes,Lemons and limes
1994,Argentina,681275,tonnes,Lemons and limes
1995,Argentina,755604,tonnes,Lemons and limes
1996,Argentina,800654,tonnes,Lemons and limes
1997,Argentina,968763,tonnes,Lemons and limes
1998,Argentina,1020975,tonnes,Lemons and limes
1999,Argentina,1042657,tonnes,Lemons and limes
2000,Argentina,1171498,tonnes,Lemons and limes
2001,Argentina,1217666,tonnes,Lemons and limes
2002,Argentina,1313270,tonnes,Lemons and limes
2003,Argentina,1236280,tonnes,Lemons and limes
2004,Argentina,1340150,tonnes,Lemons and limes
2005,Argentina,1498410,tonnes,Lemons and limes
2006,Argentina,1470000,tonnes,Lemons and limes
2007,Argentina,1400000,tonnes,Lemons and limes
2008,Argentina,1362190,tonnes,Lemons and limes
2009,Argentina,1425529,tonnes,Lemons and limes
2010,Argentina,1113375,tonnes,Lemons and limes
2011,Argentina,1756351,tonnes,Lemons and limes
2012,Argentina,1456069,tonnes,Lemons and limes
2013,Argentina,1485963,tonnes,Lemons and limes
2014,Argentina,953890,tonnes,Lemons and limes
2015,Argentina,1561606,tonnes,Lemons and limes
2016,Argentina,1678337,tonnes,Lemons and limes
2017,Argentina,1676000,tonnes,Lemons and limes
2018,Argentina,1989400,tonnes,Lemons and limes
2019,Argentina,1904765,tonnes,Lemons and limes
1961,Argentina,2000,tonnes,"Mangoes, mangosteens, guavas"
1962,Argentina,2000,tonnes,"Mangoes, mangosteens, guavas"
1963,Argentina,3000,tonnes,"Mangoes, mangosteens, guavas"
1964,Argentina,4000,tonnes,"Mangoes, mangosteens, guavas"
1965,Argentina,4000,tonnes,"Mangoes, mangosteens, guavas"
1966,Argentina,2000,tonnes,"Mangoes, mangosteens, guavas"
1967,Argentina,2313,tonnes,"Mangoes, mangosteens, guavas"
1968,Argentina,2342,tonnes,"Mangoes, mangosteens, guavas"
1969,Argentina,2370,tonnes,"Mangoes, mangosteens, guavas"
1970,Argentina,2260,tonnes,"Mangoes, mangosteens, guavas"
1971,Argentina,3362,tonnes,"Mangoes, mangosteens, guavas"
1972,Argentina,2110,tonnes,"Mangoes, mangosteens, guavas"
1973,Argentina,2150,tonnes,"Mangoes, mangosteens, guavas"
1974,Argentina,2070,tonnes,"Mangoes, mangosteens, guavas"
1975,Argentina,2500,tonnes,"Mangoes, mangosteens, guavas"
1976,Argentina,1060,tonnes,"Mangoes, mangosteens, guavas"
1977,Argentina,2170,tonnes,"Mangoes, mangosteens, guavas"
1978,Argentina,1700,tonnes,"Mangoes, mangosteens, guavas"
1979,Argentina,1300,tonnes,"Mangoes, mangosteens, guavas"
1980,Argentina,1200,tonnes,"Mangoes, mangosteens, guavas"
1981,Argentina,1400,tonnes,"Mangoes, mangosteens, guavas"
1982,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1983,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1984,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1985,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1986,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1987,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1988,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1989,Argentina,1500,tonnes,"Mangoes, mangosteens, guavas"
1990,Argentina,1421,tonnes,"Mangoes, mangosteens, guavas"
1991,Argentina,1600,tonnes,"Mangoes, mangosteens, guavas"
1992,Argentina,1700,tonnes,"Mangoes, mangosteens, guavas"
1993,Argentina,1800,tonnes,"Mangoes, mangosteens, guavas"
1994,Argentina,1900,tonnes,"Mangoes, mangosteens, guavas"
1995,Argentina,2000,tonnes,"Mangoes, mangosteens, guavas"
1996,Argentina,1906,tonnes,"Mangoes, mangosteens, guavas"
1997,Argentina,1886,tonnes,"Mangoes, mangosteens, guavas"
1998,Argentina,1868,tonnes,"Mangoes, mangosteens, guavas"
1999,Argentina,1800,tonnes,"Mangoes, mangosteens, guavas"
2000,Argentina,1858,tonnes,"Mangoes, mangosteens, guavas"
2001,Argentina,1884,tonnes,"Mangoes, mangosteens, guavas"
2002,Argentina,1900,tonnes,"Mangoes, mangosteens, guavas"
2003,Argentina,1921,tonnes,"Mangoes, mangosteens, guavas"
2004,Argentina,1867,tonnes,"Mangoes, mangosteens, guavas"
2005,Argentina,1945,tonnes,"Mangoes, mangosteens, guavas"
2006,Argentina,2000,tonnes,"Mangoes, mangosteens, guavas"
2007,Argentina,2200,tonnes,"Mangoes, mangosteens, guavas"
2008,Argentina,2126,tonnes,"Mangoes, mangosteens, guavas"
2009,Argentina,2121,tonnes,"Mangoes, mangosteens, guavas"
2010,Argentina,2118,tonnes,"Mangoes, mangosteens, guavas"
2011,Argentina,2116,tonnes,"Mangoes, mangosteens, guavas"
2012,Argentina,2100,tonnes,"Mangoes, mangosteens, guavas"
2013,Argentina,2129,tonnes,"Mangoes, mangosteens, guavas"
2014,Argentina,2150,tonnes,"Mangoes, mangosteens, guavas"
2015,Argentina,2164,tonnes,"Mangoes, mangosteens, guavas"
2016,Argentina,2161,tonnes,"Mangoes, mangosteens, guavas"
2017,Argentina,2170,tonnes,"Mangoes, mangosteens, guavas"
2018,Argentina,2178,tonnes,"Mangoes, mangosteens, guavas"
2019,Argentina,2186,tonnes,"Mangoes, mangosteens, guavas"
1961,Argentina,521000,tonnes,Oranges
1962,Argentina,518000,tonnes,Oranges
1963,Argentina,496500,tonnes,Oranges
1964,Argentina,528000,tonnes,Oranges
1965,Argentina,420000,tonnes,Oranges
1966,Argentina,614000,tonnes,Oranges
1967,Argentina,640400,tonnes,Oranges
1968,Argentina,682000,tonnes,Oranges
1969,Argentina,820500,tonnes,Oranges
1970,Argentina,864600,tonnes,Oranges
1971,Argentina,990000,tonnes,Oranges
1972,Argentina,750000,tonnes,Oranges
1973,Argentina,782800,tonnes,Oranges
1974,Argentina,833000,tonnes,Oranges
1975,Argentina,729000,tonnes,Oranges
1976,Argentina,743000,tonnes,Oranges
1977,Argentina,740000,tonnes,Oranges
1978,Argentina,670000,tonnes,Oranges
1979,Argentina,706000,tonnes,Oranges
1980,Argentina,704000,tonnes,Oranges
1981,Argentina,668000,tonnes,Oranges
1982,Argentina,606000,tonnes,Oranges
1983,Argentina,639000,tonnes,Oranges
1984,Argentina,620400,tonnes,Oranges
1985,Argentina,620800,tonnes,Oranges
1986,Argentina,623200,tonnes,Oranges
1987,Argentina,642400,tonnes,Oranges
1988,Argentina,650200,tonnes,Oranges
1989,Argentina,680800,tonnes,Oranges
1990,Argentina,648300,tonnes,Oranges
1991,Argentina,773900,tonnes,Oranges
1992,Argentina,739000,tonnes,Oranges
1993,Argentina,708900,tonnes,Oranges
1994,Argentina,746576,tonnes,Oranges
1995,Argentina,760097,tonnes,Oranges
1996,Argentina,504429,tonnes,Oranges
1997,Argentina,918461,tonnes,Oranges
1998,Argentina,983833,tonnes,Oranges
1999,Argentina,706159,tonnes,Oranges
2000,Argentina,787096,tonnes,Oranges
2001,Argentina,918294,tonnes,Oranges
2002,Argentina,766854,tonnes,Oranges
2003,Argentina,687346,tonnes,Oranges
2004,Argentina,770000,tonnes,Oranges
2005,Argentina,885871,tonnes,Oranges
2006,Argentina,990000,tonnes,Oranges
2007,Argentina,800000,tonnes,Oranges
2008,Argentina,942541,tonnes,Oranges
2009,Argentina,898732,tonnes,Oranges
2010,Argentina,833486,tonnes,Oranges
2011,Argentina,1130074,tonnes,Oranges
2012,Argentina,933526,tonnes,Oranges
2013,Argentina,859752,tonnes,Oranges
2014,Argentina,1022276,tonnes,Oranges
2015,Argentina,1001309,tonnes,Oranges
2016,Argentina,1032446,tonnes,Oranges
2017,Argentina,1025000,tonnes,Oranges
2018,Argentina,1006779,tonnes,Oranges
2019,Argentina,1026367,tonnes,Oranges
1961,Argentina,196000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1962,Argentina,166000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1963,Argentina,195000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1964,Argentina,187200,tonnes,"Tangerines, mandarins, clementines, satsumas"
1965,Argentina,101000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1966,Argentina,175000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1967,Argentina,114400,tonnes,"Tangerines, mandarins, clementines, satsumas"
1968,Argentina,134000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1969,Argentina,217700,tonnes,"Tangerines, mandarins, clementines, satsumas"
1970,Argentina,227100,tonnes,"Tangerines, mandarins, clementines, satsumas"
1971,Argentina,265100,tonnes,"Tangerines, mandarins, clementines, satsumas"
1972,Argentina,226000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1973,Argentina,248700,tonnes,"Tangerines, mandarins, clementines, satsumas"
1974,Argentina,230000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1975,Argentina,229500,tonnes,"Tangerines, mandarins, clementines, satsumas"
1976,Argentina,229000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1977,Argentina,250000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1978,Argentina,255000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1979,Argentina,224000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1980,Argentina,378000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1981,Argentina,387000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1982,Argentina,402600,tonnes,"Tangerines, mandarins, clementines, satsumas"
1983,Argentina,391000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1984,Argentina,375000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1985,Argentina,457200,tonnes,"Tangerines, mandarins, clementines, satsumas"
1986,Argentina,437000,tonnes,"Tangerines, mandarins, clementines, satsumas"
1987,Argentina,478200,tonnes,"Tangerines, mandarins, clementines, satsumas"
1988,Argentina,461700,tonnes,"Tangerines, mandarins, clementines, satsumas"
1989,Argentina,458400,tonnes,"Tangerines, mandarins, clementines, satsumas"
1990,Argentina,446980,tonnes,"Tangerines, mandarins, clementines, satsumas"
1991,Argentina,550200,tonnes,"Tangerines, mandarins, clementines, satsumas"
1992,Argentina,587200,tonnes,"Tangerines, mandarins, clementines, satsumas"
1993,Argentina,517870,tonnes,"Tangerines, mandarins, clementines, satsumas"
1994,Argentina,650276,tonnes,"Tangerines, mandarins, clementines, satsumas"
1995,Argentina,583849,tonnes,"Tangerines, mandarins, clementines, satsumas"
1996,Argentina,419358,tonnes,"Tangerines, mandarins, clementines, satsumas"
1997,Argentina,641292,tonnes,"Tangerines, mandarins, clementines, satsumas"
1998,Argentina,610312,tonnes,"Tangerines, mandarins, clementines, satsumas"
1999,Argentina,551202,tonnes,"Tangerines, mandarins, clementines, satsumas"
2000,Argentina,655963,tonnes,"Tangerines, mandarins, clementines, satsumas"
2001,Argentina,700404,tonnes,"Tangerines, mandarins, clementines, satsumas"
2002,Argentina,668687,tonnes,"Tangerines, mandarins, clementines, satsumas"
2003,Argentina,564705,tonnes,"Tangerines, mandarins, clementines, satsumas"
2004,Argentina,430000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2005,Argentina,390000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2006,Argentina,440000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2007,Argentina,350000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2008,Argentina,410630,tonnes,"Tangerines, mandarins, clementines, satsumas"
2009,Argentina,401543,tonnes,"Tangerines, mandarins, clementines, satsumas"
2010,Argentina,423737,tonnes,"Tangerines, mandarins, clementines, satsumas"
2011,Argentina,554640,tonnes,"Tangerines, mandarins, clementines, satsumas"
2012,Argentina,373970,tonnes,"Tangerines, mandarins, clementines, satsumas"
2013,Argentina,364883,tonnes,"Tangerines, mandarins, clementines, satsumas"
2014,Argentina,486630,tonnes,"Tangerines, mandarins, clementines, satsumas"
2015,Argentina,491384,tonnes,"Tangerines, mandarins, clementines, satsumas"
2016,Argentina,468278,tonnes,"Tangerines, mandarins, clementines, satsumas"
2017,Argentina,459000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2018,Argentina,431374,tonnes,"Tangerines, mandarins, clementines, satsumas"
2019,Argentina,425515,tonnes,"Tangerines, mandarins, clementines, satsumas"
1961,Bahamas,3500,tonnes,Bananas
1962,Bahamas,3800,tonnes,Bananas
1963,Bahamas,4100,tonnes,Bananas
1964,Bahamas,4300,tonnes,Bananas
1965,Bahamas,4500,tonnes,Bananas
1966,Bahamas,4700,tonnes,Bananas
1967,Bahamas,4900,tonnes,Bananas
1968,Bahamas,5100,tonnes,Bananas
1969,Bahamas,5400,tonnes,Bananas
1970,Bahamas,5600,tonnes,Bananas
1971,Bahamas,5800,tonnes,Bananas
1972,Bahamas,5900,tonnes,Bananas
1973,Bahamas,6100,tonnes,Bananas
1974,Bahamas,6250,tonnes,Bananas
1975,Bahamas,6400,tonnes,Bananas
1976,Bahamas,6600,tonnes,Bananas
1977,Bahamas,6700,tonnes,Bananas
1978,Bahamas,7439,tonnes,Bananas
1979,Bahamas,7440,tonnes,Bananas
1980,Bahamas,7480,tonnes,Bananas
1981,Bahamas,7500,tonnes,Bananas
1982,Bahamas,7600,tonnes,Bananas
1983,Bahamas,7700,tonnes,Bananas
1984,Bahamas,7800,tonnes,Bananas
1985,Bahamas,7800,tonnes,Bananas
1986,Bahamas,7800,tonnes,Bananas
1987,Bahamas,7000,tonnes,Bananas
1988,Bahamas,6700,tonnes,Bananas
1989,Bahamas,6400,tonnes,Bananas
1990,Bahamas,5500,tonnes,Bananas
1991,Bahamas,5000,tonnes,Bananas
1992,Bahamas,4500,tonnes,Bananas
1993,Bahamas,3800,tonnes,Bananas
1994,Bahamas,2857,tonnes,Bananas
1995,Bahamas,3140,tonnes,Bananas
1996,Bahamas,2857,tonnes,Bananas
1997,Bahamas,757,tonnes,Bananas
1998,Bahamas,895,tonnes,Bananas
1999,Bahamas,3471,tonnes,Bananas
2000,Bahamas,3250,tonnes,Bananas
2001,Bahamas,3315,tonnes,Bananas
2002,Bahamas,3200,tonnes,Bananas
2003,Bahamas,3400,tonnes,Bananas
2004,Bahamas,3500,tonnes,Bananas
2005,Bahamas,3500,tonnes,Bananas
2006,Bahamas,3750,tonnes,Bananas
2007,Bahamas,5000,tonnes,Bananas
2008,Bahamas,6500,tonnes,Bananas
2009,Bahamas,6500,tonnes,Bananas
2010,Bahamas,8226,tonnes,Bananas
2011,Bahamas,9419,tonnes,Bananas
2012,Bahamas,9462,tonnes,Bananas
2013,Bahamas,9661,tonnes,Bananas
2014,Bahamas,9892,tonnes,Bananas
2015,Bahamas,9884,tonnes,Bananas
2016,Bahamas,10490,tonnes,Bananas
2017,Bahamas,10915,tonnes,Bananas
2018,Bahamas,11339,tonnes,Bananas
2019,Bahamas,11763,tonnes,Bananas
1961,Bahamas,2300,tonnes,"Fruit, tropical fresh nes"
1962,Bahamas,2400,tonnes,"Fruit, tropical fresh nes"
1963,Bahamas,2500,tonnes,"Fruit, tropical fresh nes"
1964,Bahamas,2600,tonnes,"Fruit, tropical fresh nes"
1965,Bahamas,2700,tonnes,"Fruit, tropical fresh nes"
1966,Bahamas,2800,tonnes,"Fruit, tropical fresh nes"
1967,Bahamas,2900,tonnes,"Fruit, tropical fresh nes"
1968,Bahamas,3000,tonnes,"Fruit, tropical fresh nes"
1969,Bahamas,3100,tonnes,"Fruit, tropical fresh nes"
1970,Bahamas,3200,tonnes,"Fruit, tropical fresh nes"
1971,Bahamas,3300,tonnes,"Fruit, tropical fresh nes"
1972,Bahamas,3500,tonnes,"Fruit, tropical fresh nes"
1973,Bahamas,3600,tonnes,"Fruit, tropical fresh nes"
1974,Bahamas,3700,tonnes,"Fruit, tropical fresh nes"
1975,Bahamas,3800,tonnes,"Fruit, tropical fresh nes"
1976,Bahamas,3900,tonnes,"Fruit, tropical fresh nes"
1977,Bahamas,4300,tonnes,"Fruit, tropical fresh nes"
1978,Bahamas,4633,tonnes,"Fruit, tropical fresh nes"
1979,Bahamas,4600,tonnes,"Fruit, tropical fresh nes"
1980,Bahamas,4650,tonnes,"Fruit, tropical fresh nes"
1981,Bahamas,4680,tonnes,"Fruit, tropical fresh nes"
1982,Bahamas,4700,tonnes,"Fruit, tropical fresh nes"
1983,Bahamas,4720,tonnes,"Fruit, tropical fresh nes"
1984,Bahamas,4750,tonnes,"Fruit, tropical fresh nes"
1985,Bahamas,4800,tonnes,"Fruit, tropical fresh nes"
1986,Bahamas,4900,tonnes,"Fruit, tropical fresh nes"
1987,Bahamas,4800,tonnes,"Fruit, tropical fresh nes"
1988,Bahamas,4800,tonnes,"Fruit, tropical fresh nes"
1989,Bahamas,4700,tonnes,"Fruit, tropical fresh nes"
1990,Bahamas,4700,tonnes,"Fruit, tropical fresh nes"
1991,Bahamas,4500,tonnes,"Fruit, tropical fresh nes"
1992,Bahamas,4300,tonnes,"Fruit, tropical fresh nes"
1993,Bahamas,4000,tonnes,"Fruit, tropical fresh nes"
1994,Bahamas,3760,tonnes,"Fruit, tropical fresh nes"
1995,Bahamas,3500,tonnes,"Fruit, tropical fresh nes"
1996,Bahamas,3285,tonnes,"Fruit, tropical fresh nes"
1997,Bahamas,3332,tonnes,"Fruit, tropical fresh nes"
1998,Bahamas,3283,tonnes,"Fruit, tropical fresh nes"
1999,Bahamas,3108,tonnes,"Fruit, tropical fresh nes"
2000,Bahamas,3200,tonnes,"Fruit, tropical fresh nes"
2001,Bahamas,3500,tonnes,"Fruit, tropical fresh nes"
2002,Bahamas,3300,tonnes,"Fruit, tropical fresh nes"
