Year,Nation,Production Quantity,Unit,Item
1979,Colombia,12750,tonnes,"Chillies and peppers, green"
1980,Colombia,12975,tonnes,"Chillies and peppers, green"
1981,Colombia,12900,tonnes,"Chillies and peppers, green"
1982,Colombia,12800,tonnes,"Chillies and peppers, green"
1983,Colombia,12700,tonnes,"Chillies and peppers, green"
1984,Colombia,12750,tonnes,"Chillies and peppers, green"
1985,Colombia,11830,tonnes,"Chillies and peppers, green"
1986,Colombia,10531,tonnes,"Chillies and peppers, green"
1987,Colombia,9443,tonnes,"Chillies and peppers, green"
1988,Colombia,7598,tonnes,"Chillies and peppers, green"
1989,Colombia,6820,tonnes,"Chillies and peppers, green"
1990,Colombia,7480,tonnes,"Chillies and peppers, green"
1991,Colombia,10672,tonnes,"Chillies and peppers, green"
1992,Colombia,9513,tonnes,"Chillies and peppers, green"
1993,Colombia,10000,tonnes,"Chillies and peppers, green"
1994,Colombia,11109,tonnes,"Chillies and peppers, green"
1995,Colombia,12000,tonnes,"Chillies and peppers, green"
1996,Colombia,15000,tonnes,"Chillies and peppers, green"
1997,Colombia,16000,tonnes,"Chillies and peppers, green"
1998,Colombia,14000,tonnes,"Chillies and peppers, green"
1999,Colombia,17602,tonnes,"Chillies and peppers, green"
2000,Colombia,15856,tonnes,"Chillies and peppers, green"
2001,Colombia,45685,tonnes,"Chillies and peppers, green"
2002,Colombia,53218,tonnes,"Chillies and peppers, green"
2003,Colombia,44530,tonnes,"Chillies and peppers, green"
2004,Colombia,47555,tonnes,"Chillies and peppers, green"
2005,Colombia,49315,tonnes,"Chillies and peppers, green"
2006,Colombia,49500,tonnes,"Chillies and peppers, green"
2007,Colombia,50000,tonnes,"Chillies and peppers, green"
2008,Colombia,34885,tonnes,"Chillies and peppers, green"
2009,Colombia,19145,tonnes,"Chillies and peppers, green"
2010,Colombia,17992,tonnes,"Chillies and peppers, green"
2011,Colombia,16515,tonnes,"Chillies and peppers, green"
2012,Colombia,21919,tonnes,"Chillies and peppers, green"
2013,Colombia,29212,tonnes,"Chillies and peppers, green"
2014,Colombia,25867,tonnes,"Chillies and peppers, green"
2015,Colombia,24703,tonnes,"Chillies and peppers, green"
2016,Colombia,21151,tonnes,"Chillies and peppers, green"
2017,Colombia,96699,tonnes,"Chillies and peppers, green"
2018,Colombia,117252,tonnes,"Chillies and peppers, green"
2019,Colombia,132753,tonnes,"Chillies and peppers, green"
1961,Colombia,1600,tonnes,Eggplants (aubergines)
1962,Colombia,1620,tonnes,Eggplants (aubergines)
1963,Colombia,1650,tonnes,Eggplants (aubergines)
1964,Colombia,1670,tonnes,Eggplants (aubergines)
1965,Colombia,1700,tonnes,Eggplants (aubergines)
1966,Colombia,1720,tonnes,Eggplants (aubergines)
1967,Colombia,1760,tonnes,Eggplants (aubergines)
1968,Colombia,1800,tonnes,Eggplants (aubergines)
1969,Colombia,1840,tonnes,Eggplants (aubergines)
1970,Colombia,1880,tonnes,Eggplants (aubergines)
1971,Colombia,1920,tonnes,Eggplants (aubergines)
1972,Colombia,1960,tonnes,Eggplants (aubergines)
1973,Colombia,2000,tonnes,Eggplants (aubergines)
1974,Colombia,2040,tonnes,Eggplants (aubergines)
1975,Colombia,3000,tonnes,Eggplants (aubergines)
1976,Colombia,3000,tonnes,Eggplants (aubergines)
1977,Colombia,3300,tonnes,Eggplants (aubergines)
1978,Colombia,3300,tonnes,Eggplants (aubergines)
1979,Colombia,3450,tonnes,Eggplants (aubergines)
1980,Colombia,3450,tonnes,Eggplants (aubergines)
1981,Colombia,3500,tonnes,Eggplants (aubergines)
1982,Colombia,3400,tonnes,Eggplants (aubergines)
1983,Colombia,3300,tonnes,Eggplants (aubergines)
1984,Colombia,3150,tonnes,Eggplants (aubergines)
1985,Colombia,2909,tonnes,Eggplants (aubergines)
1986,Colombia,2576,tonnes,Eggplants (aubergines)
1987,Colombia,2576,tonnes,Eggplants (aubergines)
1988,Colombia,2589,tonnes,Eggplants (aubergines)
1989,Colombia,2782,tonnes,Eggplants (aubergines)
1990,Colombia,3132,tonnes,Eggplants (aubergines)
1991,Colombia,1000,tonnes,Eggplants (aubergines)
1992,Colombia,2000,tonnes,Eggplants (aubergines)
1993,Colombia,2026,tonnes,Eggplants (aubergines)
1994,Colombia,2174,tonnes,Eggplants (aubergines)
1995,Colombia,2172,tonnes,Eggplants (aubergines)
1996,Colombia,2182,tonnes,Eggplants (aubergines)
1997,Colombia,2152,tonnes,Eggplants (aubergines)
1998,Colombia,2239,tonnes,Eggplants (aubergines)
1999,Colombia,2100,tonnes,Eggplants (aubergines)
2000,Colombia,2894,tonnes,Eggplants (aubergines)
2001,Colombia,1561,tonnes,Eggplants (aubergines)
2002,Colombia,1879,tonnes,Eggplants (aubergines)
2003,Colombia,3632,tonnes,Eggplants (aubergines)
2004,Colombia,3343,tonnes,Eggplants (aubergines)
2005,Colombia,3175,tonnes,Eggplants (aubergines)
2006,Colombia,3757,tonnes,Eggplants (aubergines)
2007,Colombia,5152,tonnes,Eggplants (aubergines)
2008,Colombia,5589,tonnes,Eggplants (aubergines)
2009,Colombia,3386,tonnes,Eggplants (aubergines)
2010,Colombia,2257,tonnes,Eggplants (aubergines)
2011,Colombia,2616,tonnes,Eggplants (aubergines)
2012,Colombia,3325,tonnes,Eggplants (aubergines)
2013,Colombia,3500,tonnes,Eggplants (aubergines)
2014,Colombia,2821,tonnes,Eggplants (aubergines)
2015,Colombia,3409,tonnes,Eggplants (aubergines)
2016,Colombia,3714,tonnes,Eggplants (aubergines)
2017,Colombia,4177,tonnes,Eggplants (aubergines)
2018,Colombia,5658,tonnes,Eggplants (aubergines)
2019,Colombia,6944,tonnes,Eggplants (aubergines)
1961,Colombia,,tonnes,Garlic
1962,Colombia,,tonnes,Garlic
1963,Colombia,,tonnes,Garlic
1964,Colombia,,tonnes,Garlic
1965,Colombia,,tonnes,Garlic
1966,Colombia,,tonnes,Garlic
1967,Colombia,,tonnes,Garlic
1968,Colombia,,tonnes,Garlic
1969,Colombia,,tonnes,Garlic
1970,Colombia,,tonnes,Garlic
1971,Colombia,,tonnes,Garlic
1972,Colombia,,tonnes,Garlic
1973,Colombia,,tonnes,Garlic
1974,Colombia,,tonnes,Garlic
1975,Colombia,,tonnes,Garlic
1976,Colombia,,tonnes,Garlic
1977,Colombia,,tonnes,Garlic
1978,Colombia,,tonnes,Garlic
1979,Colombia,,tonnes,Garlic
1980,Colombia,,tonnes,Garlic
1981,Colombia,,tonnes,Garlic
1982,Colombia,,tonnes,Garlic
1983,Colombia,,tonnes,Garlic
1984,Colombia,,tonnes,Garlic
1985,Colombia,,tonnes,Garlic
1986,Colombia,,tonnes,Garlic
1987,Colombia,,tonnes,Garlic
1988,Colombia,,tonnes,Garlic
1989,Colombia,,tonnes,Garlic
1990,Colombia,,tonnes,Garlic
1991,Colombia,,tonnes,Garlic
1992,Colombia,,tonnes,Garlic
1993,Colombia,,tonnes,Garlic
1994,Colombia,,tonnes,Garlic
1995,Colombia,,tonnes,Garlic
1996,Colombia,,tonnes,Garlic
1997,Colombia,,tonnes,Garlic
1998,Colombia,,tonnes,Garlic
1999,Colombia,1950,tonnes,Garlic
2000,Colombia,2135,tonnes,Garlic
2001,Colombia,1713,tonnes,Garlic
2002,Colombia,1224,tonnes,Garlic
2003,Colombia,2258,tonnes,Garlic
2004,Colombia,2962,tonnes,Garlic
2005,Colombia,3046,tonnes,Garlic
2006,Colombia,4300,tonnes,Garlic
2007,Colombia,5333,tonnes,Garlic
2008,Colombia,3372,tonnes,Garlic
2009,Colombia,3594,tonnes,Garlic
2010,Colombia,3516,tonnes,Garlic
2011,Colombia,6170,tonnes,Garlic
2012,Colombia,8058,tonnes,Garlic
2013,Colombia,9310,tonnes,Garlic
2014,Colombia,9039,tonnes,Garlic
2015,Colombia,9211,tonnes,Garlic
2016,Colombia,14207,tonnes,Garlic
2017,Colombia,6717,tonnes,Garlic
2018,Colombia,10175,tonnes,Garlic
2019,Colombia,9272,tonnes,Garlic
1961,Colombia,10000,tonnes,Lettuce and chicory
1962,Colombia,10000,tonnes,Lettuce and chicory
1963,Colombia,11000,tonnes,Lettuce and chicory
1964,Colombia,11000,tonnes,Lettuce and chicory
1965,Colombia,12000,tonnes,Lettuce and chicory
1966,Colombia,12000,tonnes,Lettuce and chicory
1967,Colombia,13000,tonnes,Lettuce and chicory
1968,Colombia,13000,tonnes,Lettuce and chicory
1969,Colombia,14000,tonnes,Lettuce and chicory
1970,Colombia,14000,tonnes,Lettuce and chicory
1971,Colombia,15000,tonnes,Lettuce and chicory
1972,Colombia,15000,tonnes,Lettuce and chicory
1973,Colombia,16000,tonnes,Lettuce and chicory
1974,Colombia,16000,tonnes,Lettuce and chicory
1975,Colombia,17000,tonnes,Lettuce and chicory
1976,Colombia,17500,tonnes,Lettuce and chicory
1977,Colombia,20650,tonnes,Lettuce and chicory
1978,Colombia,23100,tonnes,Lettuce and chicory
1979,Colombia,24500,tonnes,Lettuce and chicory
1980,Colombia,25165,tonnes,Lettuce and chicory
1981,Colombia,25000,tonnes,Lettuce and chicory
1982,Colombia,23000,tonnes,Lettuce and chicory
1983,Colombia,21700,tonnes,Lettuce and chicory
1984,Colombia,23004,tonnes,Lettuce and chicory
1985,Colombia,24650,tonnes,Lettuce and chicory
1986,Colombia,16723,tonnes,Lettuce and chicory
1987,Colombia,9744,tonnes,Lettuce and chicory
1988,Colombia,6351,tonnes,Lettuce and chicory
1989,Colombia,7320,tonnes,Lettuce and chicory
1990,Colombia,8338,tonnes,Lettuce and chicory
1991,Colombia,8764,tonnes,Lettuce and chicory
1992,Colombia,8900,tonnes,Lettuce and chicory
1993,Colombia,9000,tonnes,Lettuce and chicory
1994,Colombia,9728,tonnes,Lettuce and chicory
1995,Colombia,10446,tonnes,Lettuce and chicory
1996,Colombia,12000,tonnes,Lettuce and chicory
1997,Colombia,15000,tonnes,Lettuce and chicory
1998,Colombia,11000,tonnes,Lettuce and chicory
1999,Colombia,18737,tonnes,Lettuce and chicory
2000,Colombia,18774,tonnes,Lettuce and chicory
2001,Colombia,15968,tonnes,Lettuce and chicory
2002,Colombia,14876,tonnes,Lettuce and chicory
2003,Colombia,14398,tonnes,Lettuce and chicory
2004,Colombia,15875,tonnes,Lettuce and chicory
2005,Colombia,15341,tonnes,Lettuce and chicory
2006,Colombia,12627,tonnes,Lettuce and chicory
2007,Colombia,17361,tonnes,Lettuce and chicory
2008,Colombia,62538,tonnes,Lettuce and chicory
2009,Colombia,58366,tonnes,Lettuce and chicory
2010,Colombia,53527,tonnes,Lettuce and chicory
2011,Colombia,56345,tonnes,Lettuce and chicory
2012,Colombia,78154,tonnes,Lettuce and chicory
2013,Colombia,84268,tonnes,Lettuce and chicory
2014,Colombia,77786,tonnes,Lettuce and chicory
2015,Colombia,78093,tonnes,Lettuce and chicory
2016,Colombia,94811,tonnes,Lettuce and chicory
2017,Colombia,165392,tonnes,Lettuce and chicory
2018,Colombia,286399,tonnes,Lettuce and chicory
2019,Colombia,239820,tonnes,Lettuce and chicory
1961,Colombia,120000,tonnes,"Onions, dry"
1962,Colombia,125000,tonnes,"Onions, dry"
1963,Colombia,130000,tonnes,"Onions, dry"
1964,Colombia,140000,tonnes,"Onions, dry"
1965,Colombia,145000,tonnes,"Onions, dry"
1966,Colombia,150000,tonnes,"Onions, dry"
1967,Colombia,160000,tonnes,"Onions, dry"
1968,Colombia,170000,tonnes,"Onions, dry"
1969,Colombia,180000,tonnes,"Onions, dry"
1970,Colombia,200000,tonnes,"Onions, dry"
1971,Colombia,210000,tonnes,"Onions, dry"
1972,Colombia,220000,tonnes,"Onions, dry"
1973,Colombia,210000,tonnes,"Onions, dry"
1974,Colombia,200000,tonnes,"Onions, dry"
1975,Colombia,271400,tonnes,"Onions, dry"
1976,Colombia,301000,tonnes,"Onions, dry"
1977,Colombia,295120,tonnes,"Onions, dry"
1978,Colombia,285100,tonnes,"Onions, dry"
1979,Colombia,277500,tonnes,"Onions, dry"
1980,Colombia,277500,tonnes,"Onions, dry"
1981,Colombia,275000,tonnes,"Onions, dry"
1982,Colombia,270800,tonnes,"Onions, dry"
1983,Colombia,261000,tonnes,"Onions, dry"
1984,Colombia,304150,tonnes,"Onions, dry"
1985,Colombia,393630,tonnes,"Onions, dry"
1986,Colombia,517368,tonnes,"Onions, dry"
1987,Colombia,472530,tonnes,"Onions, dry"
1988,Colombia,477101,tonnes,"Onions, dry"
1989,Colombia,450980,tonnes,"Onions, dry"
1990,Colombia,470095,tonnes,"Onions, dry"
1991,Colombia,295916,tonnes,"Onions, dry"
1992,Colombia,200000,tonnes,"Onions, dry"
1993,Colombia,220000,tonnes,"Onions, dry"
1994,Colombia,230000,tonnes,"Onions, dry"
1995,Colombia,500000,tonnes,"Onions, dry"
1996,Colombia,750000,tonnes,"Onions, dry"
1997,Colombia,941279,tonnes,"Onions, dry"
1998,Colombia,806376,tonnes,"Onions, dry"
1999,Colombia,560729,tonnes,"Onions, dry"
2000,Colombia,745604,tonnes,"Onions, dry"
2001,Colombia,412469,tonnes,"Onions, dry"
2002,Colombia,418987,tonnes,"Onions, dry"
2003,Colombia,566567,tonnes,"Onions, dry"
2004,Colombia,464981,tonnes,"Onions, dry"
2005,Colombia,477815,tonnes,"Onions, dry"
2006,Colombia,274763,tonnes,"Onions, dry"
2007,Colombia,315241,tonnes,"Onions, dry"
2008,Colombia,307831,tonnes,"Onions, dry"
2009,Colombia,429363,tonnes,"Onions, dry"
2010,Colombia,459320,tonnes,"Onions, dry"
2011,Colombia,378941,tonnes,"Onions, dry"
2012,Colombia,397307,tonnes,"Onions, dry"
2013,Colombia,442654,tonnes,"Onions, dry"
2014,Colombia,468218,tonnes,"Onions, dry"
2015,Colombia,488888,tonnes,"Onions, dry"
2016,Colombia,708804,tonnes,"Onions, dry"
2017,Colombia,815179,tonnes,"Onions, dry"
2018,Colombia,870443,tonnes,"Onions, dry"
2019,Colombia,814065,tonnes,"Onions, dry"
1961,Colombia,900,tonnes,Spinach
1962,Colombia,930,tonnes,Spinach
1963,Colombia,950,tonnes,Spinach
1964,Colombia,970,tonnes,Spinach
1965,Colombia,1000,tonnes,Spinach
1966,Colombia,1030,tonnes,Spinach
1967,Colombia,1060,tonnes,Spinach
1968,Colombia,1100,tonnes,Spinach
1969,Colombia,1140,tonnes,Spinach
1970,Colombia,1180,tonnes,Spinach
1971,Colombia,1220,tonnes,Spinach
1972,Colombia,1260,tonnes,Spinach
1973,Colombia,1300,tonnes,Spinach
1974,Colombia,1500,tonnes,Spinach
1975,Colombia,1190,tonnes,Spinach
1976,Colombia,3480,tonnes,Spinach
1977,Colombia,3300,tonnes,Spinach
1978,Colombia,3000,tonnes,Spinach
1979,Colombia,2760,tonnes,Spinach
1980,Colombia,2850,tonnes,Spinach
1981,Colombia,2900,tonnes,Spinach
1982,Colombia,3100,tonnes,Spinach
1983,Colombia,3200,tonnes,Spinach
1984,Colombia,3000,tonnes,Spinach
1985,Colombia,3300,tonnes,Spinach
1986,Colombia,3325,tonnes,Spinach
1987,Colombia,2903,tonnes,Spinach
1988,Colombia,2360,tonnes,Spinach
1989,Colombia,2340,tonnes,Spinach
1990,Colombia,2795,tonnes,Spinach
1991,Colombia,1256,tonnes,Spinach
1992,Colombia,1400,tonnes,Spinach
1993,Colombia,1500,tonnes,Spinach
1994,Colombia,2155,tonnes,Spinach
1995,Colombia,2250,tonnes,Spinach
1996,Colombia,3000,tonnes,Spinach
1997,Colombia,3800,tonnes,Spinach
1998,Colombia,3500,tonnes,Spinach
1999,Colombia,4240,tonnes,Spinach
2000,Colombia,9592,tonnes,Spinach
2001,Colombia,1415,tonnes,Spinach
2002,Colombia,1600,tonnes,Spinach
2003,Colombia,1354,tonnes,Spinach
2004,Colombia,2631,tonnes,Spinach
2005,Colombia,3285,tonnes,Spinach
2006,Colombia,3614,tonnes,Spinach
2007,Colombia,4073,tonnes,Spinach
2008,Colombia,4845,tonnes,Spinach
2009,Colombia,8164,tonnes,Spinach
2010,Colombia,10460,tonnes,Spinach
2011,Colombia,7916,tonnes,Spinach
2012,Colombia,8156,tonnes,Spinach
2013,Colombia,7763,tonnes,Spinach
2014,Colombia,8209,tonnes,Spinach
2015,Colombia,7701,tonnes,Spinach
2016,Colombia,7967,tonnes,Spinach
2017,Colombia,6264,tonnes,Spinach
2018,Colombia,24114,tonnes,Spinach
2019,Colombia,26065,tonnes,Spinach
1961,Colombia,38500,tonnes,Tomatoes
1962,Colombia,40000,tonnes,Tomatoes
1963,Colombia,41100,tonnes,Tomatoes
1964,Colombia,42200,tonnes,Tomatoes
1965,Colombia,43400,tonnes,Tomatoes
1966,Colombia,125000,tonnes,Tomatoes
1967,Colombia,130000,tonnes,Tomatoes
1968,Colombia,134500,tonnes,Tomatoes
1969,Colombia,140000,tonnes,Tomatoes
1970,Colombia,145000,tonnes,Tomatoes
1971,Colombia,152300,tonnes,Tomatoes
1972,Colombia,158900,tonnes,Tomatoes
1973,Colombia,170000,tonnes,Tomatoes
1974,Colombia,192720,tonnes,Tomatoes
1975,Colombia,176640,tonnes,Tomatoes
1976,Colombia,248400,tonnes,Tomatoes
1977,Colombia,239700,tonnes,Tomatoes
1978,Colombia,241400,tonnes,Tomatoes
1979,Colombia,243100,tonnes,Tomatoes
1980,Colombia,245140,tonnes,Tomatoes
1981,Colombia,242500,tonnes,Tomatoes
1982,Colombia,250750,tonnes,Tomatoes
1983,Colombia,266000,tonnes,Tomatoes
1984,Colombia,271700,tonnes,Tomatoes
1985,Colombia,328756,tonnes,Tomatoes
1986,Colombia,303154,tonnes,Tomatoes
1987,Colombia,312897,tonnes,Tomatoes
1988,Colombia,351076,tonnes,Tomatoes
1989,Colombia,484400,tonnes,Tomatoes
1990,Colombia,505005,tonnes,Tomatoes
1991,Colombia,322530,tonnes,Tomatoes
1992,Colombia,300000,tonnes,Tomatoes
1993,Colombia,273156,tonnes,Tomatoes
1994,Colombia,300601,tonnes,Tomatoes
1995,Colombia,250000,tonnes,Tomatoes
1996,Colombia,280000,tonnes,Tomatoes
1997,Colombia,300000,tonnes,Tomatoes
1998,Colombia,280000,tonnes,Tomatoes
1999,Colombia,359696,tonnes,Tomatoes
2000,Colombia,375082,tonnes,Tomatoes
2001,Colombia,398330,tonnes,Tomatoes
2002,Colombia,411151,tonnes,Tomatoes
2003,Colombia,393318,tonnes,Tomatoes
2004,Colombia,402864,tonnes,Tomatoes
2005,Colombia,420061,tonnes,Tomatoes
2006,Colombia,443587,tonnes,Tomatoes
2007,Colombia,474317,tonnes,Tomatoes
2008,Colombia,490929,tonnes,Tomatoes
2009,Colombia,515228,tonnes,Tomatoes
2010,Colombia,512912,tonnes,Tomatoes
2011,Colombia,595289,tonnes,Tomatoes
2012,Colombia,659699,tonnes,Tomatoes
2013,Colombia,686290,tonnes,Tomatoes
2014,Colombia,606151,tonnes,Tomatoes
2015,Colombia,623165,tonnes,Tomatoes
2016,Colombia,690515,tonnes,Tomatoes
2017,Colombia,473772,tonnes,Tomatoes
2018,Colombia,596279,tonnes,Tomatoes
2019,Colombia,556692,tonnes,Tomatoes
1961,Colombia,30000,tonnes,"Vegetables, fresh nes"
1962,Colombia,35000,tonnes,"Vegetables, fresh nes"
1963,Colombia,40000,tonnes,"Vegetables, fresh nes"
1964,Colombia,45000,tonnes,"Vegetables, fresh nes"
1965,Colombia,50000,tonnes,"Vegetables, fresh nes"
1966,Colombia,55000,tonnes,"Vegetables, fresh nes"
1967,Colombia,60000,tonnes,"Vegetables, fresh nes"
1968,Colombia,65000,tonnes,"Vegetables, fresh nes"
1969,Colombia,73000,tonnes,"Vegetables, fresh nes"
1970,Colombia,78000,tonnes,"Vegetables, fresh nes"
1971,Colombia,83000,tonnes,"Vegetables, fresh nes"
1972,Colombia,87000,tonnes,"Vegetables, fresh nes"
1973,Colombia,90000,tonnes,"Vegetables, fresh nes"
1974,Colombia,95000,tonnes,"Vegetables, fresh nes"
1975,Colombia,110000,tonnes,"Vegetables, fresh nes"
1976,Colombia,118430,tonnes,"Vegetables, fresh nes"
1977,Colombia,115679,tonnes,"Vegetables, fresh nes"
1978,Colombia,119434,tonnes,"Vegetables, fresh nes"
1979,Colombia,117174,tonnes,"Vegetables, fresh nes"
1980,Colombia,118000,tonnes,"Vegetables, fresh nes"
1981,Colombia,120000,tonnes,"Vegetables, fresh nes"
1982,Colombia,122000,tonnes,"Vegetables, fresh nes"
1983,Colombia,125000,tonnes,"Vegetables, fresh nes"
1984,Colombia,126000,tonnes,"Vegetables, fresh nes"
1985,Colombia,126000,tonnes,"Vegetables, fresh nes"
1986,Colombia,126000,tonnes,"Vegetables, fresh nes"
1987,Colombia,100000,tonnes,"Vegetables, fresh nes"
1988,Colombia,100000,tonnes,"Vegetables, fresh nes"
1989,Colombia,90000,tonnes,"Vegetables, fresh nes"
1990,Colombia,80391,tonnes,"Vegetables, fresh nes"
1991,Colombia,61409,tonnes,"Vegetables, fresh nes"
1992,Colombia,58816,tonnes,"Vegetables, fresh nes"
1993,Colombia,66996,tonnes,"Vegetables, fresh nes"
1994,Colombia,77362,tonnes,"Vegetables, fresh nes"
1995,Colombia,67982,tonnes,"Vegetables, fresh nes"
1996,Colombia,57742,tonnes,"Vegetables, fresh nes"
1997,Colombia,48926,tonnes,"Vegetables, fresh nes"
1998,Colombia,41411,tonnes,"Vegetables, fresh nes"
1999,Colombia,50774,tonnes,"Vegetables, fresh nes"
2000,Colombia,52361,tonnes,"Vegetables, fresh nes"
2001,Colombia,80229,tonnes,"Vegetables, fresh nes"
2002,Colombia,89350,tonnes,"Vegetables, fresh nes"
2003,Colombia,60765,tonnes,"Vegetables, fresh nes"
2004,Colombia,63703,tonnes,"Vegetables, fresh nes"
2005,Colombia,63038,tonnes,"Vegetables, fresh nes"
2006,Colombia,117578,tonnes,"Vegetables, fresh nes"
2007,Colombia,101788,tonnes,"Vegetables, fresh nes"
2008,Colombia,165252,tonnes,"Vegetables, fresh nes"
2009,Colombia,133798,tonnes,"Vegetables, fresh nes"
2010,Colombia,127070,tonnes,"Vegetables, fresh nes"
2011,Colombia,188571,tonnes,"Vegetables, fresh nes"
2012,Colombia,202118,tonnes,"Vegetables, fresh nes"
2013,Colombia,268664,tonnes,"Vegetables, fresh nes"
2014,Colombia,253306,tonnes,"Vegetables, fresh nes"
2015,Colombia,238688,tonnes,"Vegetables, fresh nes"
2016,Colombia,300492,tonnes,"Vegetables, fresh nes"
2017,Colombia,125844,tonnes,"Vegetables, fresh nes"
2018,Colombia,171931,tonnes,"Vegetables, fresh nes"
2019,Colombia,282177,tonnes,"Vegetables, fresh nes"
1961,Colombia,,tonnes,"Vegetables, leguminous nes"
1962,Colombia,,tonnes,"Vegetables, leguminous nes"
1963,Colombia,,tonnes,"Vegetables, leguminous nes"
1964,Colombia,,tonnes,"Vegetables, leguminous nes"
1965,Colombia,,tonnes,"Vegetables, leguminous nes"
1966,Colombia,,tonnes,"Vegetables, leguminous nes"
1967,Colombia,,tonnes,"Vegetables, leguminous nes"
1968,Colombia,,tonnes,"Vegetables, leguminous nes"
1969,Colombia,,tonnes,"Vegetables, leguminous nes"
1970,Colombia,,tonnes,"Vegetables, leguminous nes"
1971,Colombia,,tonnes,"Vegetables, leguminous nes"
1972,Colombia,,tonnes,"Vegetables, leguminous nes"
1973,Colombia,,tonnes,"Vegetables, leguminous nes"
1974,Colombia,,tonnes,"Vegetables, leguminous nes"
1975,Colombia,,tonnes,"Vegetables, leguminous nes"
1976,Colombia,,tonnes,"Vegetables, leguminous nes"
1977,Colombia,,tonnes,"Vegetables, leguminous nes"
1978,Colombia,,tonnes,"Vegetables, leguminous nes"
1979,Colombia,,tonnes,"Vegetables, leguminous nes"
1980,Colombia,,tonnes,"Vegetables, leguminous nes"
1981,Colombia,,tonnes,"Vegetables, leguminous nes"
1982,Colombia,,tonnes,"Vegetables, leguminous nes"
1983,Colombia,,tonnes,"Vegetables, leguminous nes"
1984,Colombia,,tonnes,"Vegetables, leguminous nes"
1985,Colombia,,tonnes,"Vegetables, leguminous nes"
1986,Colombia,,tonnes,"Vegetables, leguminous nes"
1987,Colombia,,tonnes,"Vegetables, leguminous nes"
1988,Colombia,,tonnes,"Vegetables, leguminous nes"
1989,Colombia,,tonnes,"Vegetables, leguminous nes"
1990,Colombia,,tonnes,"Vegetables, leguminous nes"
1991,Colombia,,tonnes,"Vegetables, leguminous nes"
1992,Colombia,,tonnes,"Vegetables, leguminous nes"
1993,Colombia,,tonnes,"Vegetables, leguminous nes"
1994,Colombia,,tonnes,"Vegetables, leguminous nes"
1995,Colombia,,tonnes,"Vegetables, leguminous nes"
1996,Colombia,,tonnes,"Vegetables, leguminous nes"
1997,Colombia,,tonnes,"Vegetables, leguminous nes"
1998,Colombia,,tonnes,"Vegetables, leguminous nes"
1999,Colombia,48000,tonnes,"Vegetables, leguminous nes"
2000,Colombia,48500,tonnes,"Vegetables, leguminous nes"
2001,Colombia,49000,tonnes,"Vegetables, leguminous nes"
2002,Colombia,50000,tonnes,"Vegetables, leguminous nes"
2003,Colombia,51079,tonnes,"Vegetables, leguminous nes"
2004,Colombia,54183,tonnes,"Vegetables, leguminous nes"
2005,Colombia,52940,tonnes,"Vegetables, leguminous nes"
2006,Colombia,23970,tonnes,"Vegetables, leguminous nes"
2007,Colombia,30662,tonnes,"Vegetables, leguminous nes"
2008,Colombia,20654,tonnes,"Vegetables, leguminous nes"
2014,Colombia,6706,tonnes,"Vegetables, leguminous nes"
2015,Colombia,6380,tonnes,"Vegetables, leguminous nes"
2016,Colombia,6053,tonnes,"Vegetables, leguminous nes"
2017,Colombia,5726,tonnes,"Vegetables, leguminous nes"
2018,Colombia,5400,tonnes,"Vegetables, leguminous nes"
2019,Colombia,5340,tonnes,"Vegetables, leguminous nes"
1961,Costa Rica,,tonnes,Artichokes
1962,Costa Rica,,tonnes,Artichokes
1963,Costa Rica,,tonnes,Artichokes
1964,Costa Rica,,tonnes,Artichokes
1965,Costa Rica,,tonnes,Artichokes
1966,Costa Rica,,tonnes,Artichokes
1967,Costa Rica,,tonnes,Artichokes
1968,Costa Rica,,tonnes,Artichokes
1969,Costa Rica,,tonnes,Artichokes
1970,Costa Rica,,tonnes,Artichokes
1971,Costa Rica,,tonnes,Artichokes
1972,Costa Rica,,tonnes,Artichokes
1973,Costa Rica,,tonnes,Artichokes
1974,Costa Rica,,tonnes,Artichokes
1975,Costa Rica,,tonnes,Artichokes
1976,Costa Rica,,tonnes,Artichokes
1977,Costa Rica,,tonnes,Artichokes
1978,Costa Rica,,tonnes,Artichokes
1979,Costa Rica,,tonnes,Artichokes
1980,Costa Rica,,tonnes,Artichokes
1981,Costa Rica,,tonnes,Artichokes
1982,Costa Rica,,tonnes,Artichokes
1983,Costa Rica,,tonnes,Artichokes
1984,Costa Rica,,tonnes,Artichokes
1985,Costa Rica,,tonnes,Artichokes
1986,Costa Rica,,tonnes,Artichokes
1987,Costa Rica,,tonnes,Artichokes
1988,Costa Rica,,tonnes,Artichokes
1989,Costa Rica,,tonnes,Artichokes
1990,Costa Rica,,tonnes,Artichokes
1991,Costa Rica,,tonnes,Artichokes
1992,Costa Rica,,tonnes,Artichokes
1993,Costa Rica,,tonnes,Artichokes
1994,Costa Rica,,tonnes,Artichokes
1995,Costa Rica,,tonnes,Artichokes
1996,Costa Rica,,tonnes,Artichokes
1997,Costa Rica,,tonnes,Artichokes
1998,Costa Rica,,tonnes,Artichokes
1999,Costa Rica,100,tonnes,Artichokes
2000,Costa Rica,50,tonnes,Artichokes
2001,Costa Rica,50,tonnes,Artichokes
2002,Costa Rica,40,tonnes,Artichokes
2003,Costa Rica,50,tonnes,Artichokes
2004,Costa Rica,50,tonnes,Artichokes
2005,Costa Rica,60,tonnes,Artichokes
