Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Armenia,ARM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.265019424892588,0.269481560015953,0.464298169560161,0.55153775557383,0.281076391044315,0.291894848574594,0.088170257944278,0.148454246562481,0.271357451858569,0.280957151768713,0.570610604296184,0.006165259377574,0,0,0,0,0,0.032994057144747,2.35660274172085,2.46981729046904,1.13714199273652,0.864490764173176,0.066072700465337,0.495863085048531,0,0,0.826353694971407,1.81679857366982,5.72587801250743,
American Samoa,ASM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antigua and Barbuda,ATG,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Australia,AUS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,1.47048650532027,1.41227093129915,1.31477987573112,1.84715149039346,2.0920590597072,1.62847264680444,1.95025131422866,2.01640610088577,1.51975013310047,1.77850523626351,1.99229860509192,1.34611149450003,1.33730989009394,1.24542134248314,1.3469570027521,1.51907185709474,1.29229574564141,1.41852034337113,2.81253975457457,1.51485611503826,1.51025433202083,1.26892919760591,1.19672240899932,0.93812509495034,0.944306587536217,0.862819016257906,0.824115495045763,0.770225643289465,1.02557289915289,0.902485019731038,0.944709125359234,1.15000625039106,1.02786755741949,0.757071144817986,0.903160767081736,1.90383315327833,2.80612093564932,4.25584205612714,4.12840994234678,2.37778719420827,4.85966413847962,5.03026348777521,3.04592495288155,3.55353078710849,2.91587755343532,1.85190842155042,2.58530865204056,3.18602524505485,2.82975840170266,3.05127568903073,8.17606951246567,
Austria,AUT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.018690850530288,0.012681077748337,0.009589742531513,0.038582099627937,0.047435251015527,0.007787939105601,0.016695663405837,0.008815538421849,0.002295211745783,0.005326240785935,0.002159822010536,0.001483978980803,0.007668454976872,0.003141987080834,8.68113889332785E-05,0.000656402206081,0,0.000254474102128,0.010416997211926,0.013842965457109,0.003974454478667,0.004155445959276,0.008208073897606,0.005036680400524,0.00250431456677,0.002672258855612,0.001716397921861,0.001561406136823,0.008739184701246,0.007317519529907,0.006724342416211,0.004802326534379,0.003955266255927,0.001862763630285,0.001956904390825,0.013499298462217,0.014014937309777,0.033632110791363,0.039734869050428,0.011016182198977,0.045063205071453,0.048941560163367,0.030745619736097,0.033612297906108,0.018442482692622,0.009150396437305,0.011750392938466,0.015433416263472,0,0,0,
Azerbaijan,AZE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98280633314911,0.309113076546579,0,0,0,0,0.001575561891359,0,0,0,0.000284928321554,9.80049213668638E-05,0.000682308770739,0.001147864477002,0.001211635226898,0.003233602025848,0.00483826512861,0.012877152684517,0.094985554960981,0.116719549486449,0.087836130600012,0.057982750632757,0.050603108375395,0.073185134425989,0.109557378108761,0.30949896740297,0.152776194656631,0.008570247180239,0.474830478642139,
Burundi,BDI,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0.011729175956756,0.081768884853297,0.020584291308756,0.033348253732398,0.077093940710738,0.085618996025104,0.089673989511026,0.085350371339754,0.002100096661055,0.001279913853683,0.004455309677319,0.01489942006347,0.006580671015496,0.008521033841845,0.014083435663427,0.012141603731527,0.004281188696366,0.00175158968155,0.008700535599556,0,0,0,0.279591504296262,0.90906014044372,0,0,0,0,0.095659396158456,0.151905255891115,0.083895600043621,0.103358958494784,0.13098042534667,0.321245039280319,0.345131801914452,0.390316646106041,0.271088031135548,0.189455216953012,0.384587492029304,0.434080254570607,0.217090325228715,0.261465662285301,0.142873174329833,0.158428434050934,0.266709442139215,0,0,0,
Belgium,BEL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.017806228587179,0.000485555868534,0,0.000220537715664,0.002844357329239,0,0.003392621958914,0.001557567115033,0,0,0,0,5.17540550194647E-05,2.29605256407775E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Benin,BEN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035468615647541,0.000507725600463,0,0.000882020376173,0.001237808053087,0.000492248080646,0.000407521404389,0.000594103286276,0.001860459988292,0.001447403917601,0.001667493373029,0.001974652603855,0.002602326851371,0.003849312917769,0.003456725475237,0.002073354119807,0.001595767285381,0,0,0,0,0,0,
Burkina Faso,BFA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233671727141325,0.368409333663507,0.619704304418197,0.57305408776199,0.541502162301762,0.53037559343144,0.27340927056568,0.777557436068745,0.08043697405761,0,0.134174738064344,0.079992468164384,0.124531170643184,0.097216174578007,0.067740613875799,0.031911965681785,0.03815399131568,0.013239834491362,0.027948686829955,0.011108588104774,0.026028643414509,0.044342602830235,0.131141061001604,0.000629309543992,0.471558294821522,1.45795503522644,4.22402378000836,7.06149315716923,5.10230867176671,3.61889599334645,2.78132209740624,2.4361945336846,3.65447126187291,4.18031048447421,3.65248145752074,0.130517559215038,15.3947607539729,
Bangladesh,BGD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bulgaria,BGR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.558803512280067,0.345232740511075,0.352059532750186,0.346012497364572,0.386031887096816,0.498918585840086,0.133535951870836,0.163185468046959,2.45228007156989,2.15475260919861,0.382672578020762,0.376599846735422,0.454915431085968,0.317298600983651,0.575113811221738,0.459058620167974,0.400761869585207,0.467956972027926,0.178116702164693,0.06521626081043,0.04334628333971,0.025760203658203,0.017954482563372,0.014564457215704,0.109883684077758,0.281830648647335,1.09488397379665,0.896651733974245,0.515922130754091,0.159923951955847,0.724359680960804,0.816225355849692,0.847075070553955,0.608878277567673,0.360710359447258,0.260084624392177,0.177081545144067,0.316211256210492,0.270433456826085,0.043450144566974,0.572411854912972,
Bahrain,BHR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bahamas, The",BHS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bosnia and Herzegovina,BIH,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16089205128207,0.066363567652195,0.014500311184386,0.011448777359152,0.05288520698265,0.038980990069631,0.057915437384795,0.031888156910772,0.017736116898802,0.019704164435074,0.090189550216863,0.703806919061189,0.45867081067355,0.791281845798715,0.746316085961657,0.264643734833669,0.809638529496836,1.08585787971874,0.816851053533248,0.805407942106553,0.45961002039401,0.255726365087193,0.279684967931586,0.356185999321629,0.156454833174297,0.033405210664663,0.041515538394461,
Belarus,BLR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Belize,BLZ,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000868178254616,0.001207693409516,0.001632662821818,9.15790257399853E-05,0.000170555962091,0.000320844887267,0,0,0.004491983267443,0.004506919220213,0.005191858910727,0.006183907702695,0,0,0,0,0,0,0,0,0,0,0,
Bermuda,BMU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bolivia,BOL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,1.05118143849998,0.46963716328268,0.528017210084579,2.71394460159081,4.14524681986238,0.530852098985563,0.431358154117251,2.6163328210433,2.62688110435648,3.13496448779712,4.41229488306352,1.31648010804705,0.988133414999988,1.13706864190126,0.707914038376841,0.405535144310124,0.077959899093773,0.470282011326152,3.04753904734581,4.25119808997591,3.04173794781319,1.18788764266446,1.0972703161518,0.798346274865659,1.73890914275569,2.04389063168969,1.46212761925846,1.26953717466943,0.169697255033771,0.21112059044353,0.278147846206813,0.121156625422539,0.224689915076695,0.234737988195804,0.563598303032405,0.913753286423247,3.57670625223734,4.52067352188302,3.46252645622162,1.6316619341834,3.24826347633789,5.12663676675887,3.23074692825334,2.55541456425919,2.18635765277142,0.154530695756896,0.706585786133633,2.42337743171095,1.21093092611937,0.326183836102201,7.07095954668558,
Brazil,BRA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.489549107595905,0.397243118337374,0.458517275018666,0.380213588755096,0.564244212699006,0.648533125771301,0.866695523430321,0.619314396240182,0.493967995779491,0.567145362696702,0.707475214459924,0.646955065657401,0.680272611723059,0.978205452129993,0.989265235651377,0.924130442189596,0.720688505804194,0.672495643474972,0.707689247708438,0.753599780789144,0.768735474715054,0.668690774230606,0.653832992239153,0.401330011243712,0.256437101168208,0.186451701803796,0.193354208911147,0.164715731443986,0.291965684983481,0.347740687039488,0.287289570608157,0.427940263759378,0.427566934642092,0.216751495182238,0.099337393172148,0.824390500348977,0.88594016960043,1.54915365004689,1.86810032079189,0.591000474415524,1.6313581515834,1.8129393340246,1.28442775264197,1.36948779790555,0.819510518401905,0.570993922313968,0.756630879564936,0.827048997954925,0.881007374206885,0.732883808566493,3.0838835747912,
Barbados,BRB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brunei Darussalam,BRN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bhutan,BTN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029610821790511,0.027902160040504,0,0,0,0,0,0.022131224092958,0.126629869237645,0.067027409804464,0.064402581286117,0.0452314045298,0.054058487474634,0.069662225675723,0.10360369882592,0.149293281415851,
Botswana,BWA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0.39773540042716,2.79543493241843,2.04994645841516,5.5629832544472,3.45621023439267,0.628313951219399,2.53819201560677,2.08674100901446,0.69248043755325,0.290520287856754,0.530853988781219,0.208943335536211,0.334786318641715,0.006358962337175,0.211059107154517,6.40506703241976,4.75034804250789,1.19812933822444,2.28045894161632,1.20043127938398,0.515037409099929,0.943221994034402,1.44847120895177,0.490842683758672,0.728962454384039,0.180956861373007,0.935691248801517,1.93421059880784,0.602410887389905,0.370227785191523,1.41345478244626,2.60289908321749,1.80451408680627,5.74484955419778,6.49380648603963,2.69214085901406,1.54197133417005,1.32062282686172,1.18607914100955,1.30879831936016,0.590915377877446,0.218619121525305,0.045734749084527,0.059400484639541,0.063869573262261,0.062673762928086,0,0.325063470855742,
Central African Republic,CAF,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.025199453716397,0.08987987157727,0.041982585212021,0.025417567963709,0.071417942893113,0.155487416347211,0.080771364473847,0.056570996178385,0.095873059067396,0.12802972812229,0.066719011616644,0.045879576777844,0.070791992860205,0.032934201242278,0.049439002415688,0.076777301295777,0.012162562261716,0.032068495455917,0.020971172898035,0.009001890112918,0.005106094294757,0.002687387370247,0.004337797097226,0.005236892151378,0.002310288274375,0.00069517949005,0.002188186878899,0.003733348964728,0.003665903023941,0.017675494189903,0.028484728885289,0.034744024562044,0.044741556580519,0.042192971016375,0.04603000112377,0.033563751005287,0.028285514567582,0.033787404689085,0.047426373095008,0.055682513661736,0,0.358689782684346,
Canada,CAN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,1.29973721082388,0.942167856863096,0.862278008744357,1.70972277674576,1.7708474651069,0.788855520478548,0.743592393805295,0.59443713678837,0.360267090909599,0.646325385487249,0.900066872176234,0.486517128101448,0.356449158384573,0.371859574499801,0.395074041561475,0.336346179439464,0.229114925433676,0.345823377499001,1.09689435731414,0.790006227147498,0.549338978656586,0.469744926127525,0.346063047251814,0.202891431795206,0.29784104116129,0.403004451532037,0.298430144838843,0.218185373414542,0.104340832200499,0.125058675859309,0.180010691761845,0.122183420001228,0.138256487992312,0.153175390465429,0.285289411248675,0.278767065316887,0.602749147392134,0.785284032091094,0.513529334386087,0.203570452870389,0.449992208120704,0.555034008746989,0.338172885031599,0.280229276662206,0.252537128628552,0.153735075960417,0.1583996075039,0.16050215593162,0.125312546396182,0.117887027972695,0.964989177533176,
Central Europe and the Baltics,CEB,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.558803512280067,0.345232740511075,0.352059532750186,0.346012497364572,0.386031887096816,0.498918585840086,0.133535951870836,0.167412076971857,1.03010255875417,0.93571712351992,0.383896008042371,0.202865697379137,0.215108596772694,0.144835010048779,0.159899760134014,0.148955178395289,0.081357505569229,0.100467993231385,0.024085511554386,0.02440973818964,0.04558880305171,0.014114743658018,0.018072945439768,0.026934946334033,0.093240326514439,0.100264490145237,0.27674544595169,0.214635678274401,0.097868493038593,0.100473963417519,1.1915364883036,1.6404540030918,1.11372096133413,1.02088784966272,0.993558794792537,0.31443074083641,0.56439079245931,0.91274290694936,0.783284581505385,0.076954526282213,0.190651725500825,
Switzerland,CHE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41425443059688E-05,0.000156941861406,0.000119333341111,0.00010581869136,7.83022494917866E-05,0,0,0,0,0,0,
Channel Islands,CHI,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Chile,CHL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,9.59895832307285,6.06780412715262,5.24782050929852,6.80675558758374,9.90344616462922,10.3917600184545,10.9194038414762,7.32665707863382,6.08038237152187,7.55880390271199,6.87269781503619,4.02403099072834,4.94006171626794,7.06337870396204,6.00314320799343,7.21348513884394,6.06592838164563,7.49238211912996,10.9038080225527,11.8368550330661,9.54796165036085,4.75579550320127,3.63722443218245,2.26479851802144,4.06408790953041,5.71244002016411,4.38392541276493,4.14082702911908,2.00850842994829,3.0128004566867,4.36253963544206,3.34481164027381,2.84722077688728,4.43042397118313,9.06881322145521,9.22631803972545,16.7670680425938,16.4653673866487,13.1003277083891,8.07937117036075,11.2434727455119,11.4777594524782,8.45947714128779,6.97152983190539,6.13282493361432,3.26854506036885,2.41797117257627,4.39539060980107,4.92715108694129,3.8721486727497,6.1191052301045,
China,CHN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.190311947728611,0.142432078198778,0.111911632045339,0.175160586038102,0.319417366275256,0.220499981624527,0.421321057597332,0.423540889770388,0.280544094751704,0.354067365896489,0.404616839961492,0.532479177897353,0.465096944818716,0.407938354532317,0.287606836155872,0.254013376221127,0.175061558934505,0.258693703917206,1.11136757325735,0.395103532010171,0.37686446613019,0.742893093943983,0.689418701714235,0.523713446751391,0.44456857243213,0.317944046401437,0.238792001268859,0.234160842077825,0.438149971876422,0.337010223497181,0.143064754956122,0.124861665565489,0.127806841525878,0.137301752283738,0.26303364022763,0.719381000673455,1.17113025346556,2.15746019881746,2.36220906195551,0.996363530838345,2.02001256982521,2.33286213619421,0.783715364766624,0.60428352431117,0.358821541111182,0.203344512568798,0.191938658539034,0.242433790662838,0.20293183276801,0.050627477828365,0.647019935742222,
Cote d'Ivoire,CIV,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300183379616,0.000452448894468,0.000578576008428,0,0.027459715250455,0.030254815233949,0.065434515431024,0.128619001652405,0,0.028740258219724,0,0,0,0,0,0.012390327816995,0,0,0.009076274990731,0,0.110068813260924,0.240205141463019,0.09374913817485,0.65451162036223,0.530274437345124,0.368977123496759,0.485371587717079,0.361552777365128,0.559881099663043,0.400849571191533,0.455348393490338,0.038151354621536,2.5131815584044,
Cameroon,CMR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,1.40411839371476E-05,0,0,0,0.00021936932819,0.00034622793369,0.000205224718124,0.000261541296928,0.000702275272807,0.00045976861202,0.000238441853853,0.000230297601437,0.000315122536854,0.00027717361808,0.000182334074662,0.000143136032629,0.000274508830628,0,0,0,0.010297915240994,0.032369537721075,0.020251803621658,0.015414696648215,0.01076220583697,0.01938199491071,0.018451222172404,0.020905557174933,0.008243926384572,0.010049820668087,0.014999596167891,0.039115141118446,0.039011075604188,0.044166242519599,0.061960341460072,0.072166740640855,0.107504320035368,0.095786445423035,0.061559411207113,0.043695441083346,0.044675835997924,0.054706936773343,0.041532083094981,0,0,0,
"Congo, Dem. Rep.",COD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,8.92290452745809,5.67927166201634,5.22896995945717,9.19374863034007,9.00307897708177,3.41876232168792,4.15862447211854,2.72571644787835,2.17366126846883,3.36583589807197,4.59485727034178,3.88671609522352,2.63800251673464,4.1258267781095,4.35099053371997,4.86822180498189,3.33834114035675,5.87195264694305,9.53234841606038,9.72711361212764,6.59796069724188,1.01381625015782,0.495761075983068,0.142035110747148,0.274145679608722,0.365021308166362,0.301339351908363,0.196885181036202,0.212519712273182,0.351662894929587,0.077461316271806,0.115803321240739,0.127083658497253,0.216470606218052,0.40555175797328,1.52097033195345,5.05804607326665,2.41940915092592,4.34789395950651,3.80942814336863,6.41161516620506,9.39173981407198,7.62424604785956,7.8093622859738,6.96634515794498,3.28994475096519,2.46160219516639,7.00172639882871,8.01142761711166,3.60949344445475,17.8510012540516,
"Congo, Rep.",COG,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.054856962032982,0.122284946373617,0.304539468616324,0.742585877782275,0.523345140932044,0.419084077140803,0.262950836481179,0.17700825715006,0.252829718036971,0.477442229369299,0.294431963395671,0.124054674348855,0.042333511783738,0.02008547555776,0.00732932343015,0.018585243029644,0.023689000138175,0.049530243699963,0.781737493472562,0.210074063044456,0.354261665240468,0.894608829726371,0.255693533582481,0.206598059535968,0.219097200885745,0.039932018957025,0.099495469916375,0.492168695568654,0.00089335286575,0.000528796079963,0.000634467080162,0.000722654768263,0.000855530950477,0.000375766286842,0.004333573122016,0.003521879320065,0.006760934589512,0.007095017396948,0.007033152809101,0.009928627878371,0.014168054142917,0.019745225190483,0.01632450977808,0.010842073917254,0.008887691378286,0.010089476574217,0.015089733891292,0.01126558427277,0,0,0,
